account_id,recovered_account,recovery_amount,total_calls,total_attempts,call_exposure_group,attempt_exposure_group
ACC0026813,1,70494.53,5.0,3.0,High,Medium
ACC0026814,0,0.0,2.0,4.0,Low,Medium
ACC0026815,0,0.0,1.0,2.0,Low,Low
ACC0026816,1,145257.59,5.0,4.0,High,Medium
ACC0026817,1,52020.04,6.0,4.0,High,Medium
ACC0026818,0,0.0,5.0,2.0,High,Low
ACC0026819,0,0.0,4.0,5.0,Medium,Medium
ACC0026820,0,0.0,2.0,2.0,Low,Low
ACC0026821,0,0.0,2.0,5.0,Low,Medium
ACC0026822,0,0.0,7.0,5.0,High,Medium
ACC0026823,0,0.0,2.0,5.0,Low,Medium
ACC0026824,0,0.0,5.0,2.0,High,Low
ACC0026825,0,0.0,4.0,4.0,Medium,Medium
ACC0026826,0,0.0,4.0,5.0,Medium,Medium
ACC0026827,1,49376.12,3.0,4.0,Medium,Medium
ACC0026828,0,0.0,1.0,4.0,Low,Medium
ACC0026829,0,0.0,4.0,2.0,Medium,Low
ACC0026830,0,0.0,5.0,3.0,High,Medium
ACC0026831,1,91595.26,2.0,4.0,Low,Medium
ACC0026832,1,52152.95,3.0,2.0,Medium,Low
ACC0026833,0,0.0,4.0,1.0,Medium,Low
ACC0026834,1,38925.17,6.0,2.0,High,Low
ACC0026835,1,16514.41,3.0,5.0,Medium,Medium
ACC0026836,0,0.0,2.0,4.0,Low,Medium
ACC0026837,0,0.0,2.0,4.0,Low,Medium
ACC0026838,1,217947.82,3.0,2.0,Medium,Low
ACC0026839,0,0.0,4.0,3.0,Medium,Medium
ACC0026840,1,131670.75,0.0,6.0,Low,High
ACC0026841,0,0.0,7.0,2.0,High,Low
ACC0026842,1,87629.48,2.0,2.0,Low,Low
ACC0026843,1,461072.7,1.0,1.0,Low,Low
ACC0026844,0,0.0,2.0,0.0,Low,Low
ACC0026845,1,8317.47,7.0,2.0,High,Low
ACC0026846,0,0.0,2.0,3.0,Low,Medium
ACC0026847,0,0.0,3.0,4.0,Medium,Medium
ACC0026848,0,0.0,2.0,7.0,Low,High
ACC0026849,1,230946.91999999998,4.0,4.0,Medium,Medium
ACC0026850,0,0.0,4.0,4.0,Medium,Medium
ACC0026851,0,0.0,4.0,4.0,Medium,Medium
ACC0026852,1,133507.64,4.0,4.0,Medium,Medium
ACC0026853,0,0.0,4.0,9.0,Medium,High
ACC0026854,0,0.0,4.0,5.0,Medium,Medium
ACC0026855,1,39929.28,3.0,1.0,Medium,Low
ACC0026856,1,123787.98,1.0,7.0,Low,High
ACC0026857,0,0.0,2.0,5.0,Low,Medium
ACC0026858,1,128376.16,2.0,3.0,Low,Medium
ACC0026859,1,131994.73,3.0,8.0,Medium,High
ACC0026860,1,154884.77000000002,5.0,3.0,High,Medium
ACC0026861,0,0.0,3.0,0.0,Medium,Low
ACC0026862,1,78224.25,2.0,4.0,Low,Medium
ACC0026863,1,98685.97,1.0,3.0,Low,Medium
ACC0026864,0,0.0,1.0,2.0,Low,Low
ACC0026865,0,0.0,1.0,3.0,Low,Medium
ACC0026866,0,0.0,3.0,5.0,Medium,Medium
ACC0026867,0,0.0,3.0,4.0,Medium,Medium
ACC0026868,1,9642.93,2.0,0.0,Low,Low
ACC0026869,1,147551.57,3.0,3.0,Medium,Medium
ACC0026870,0,0.0,3.0,8.0,Medium,High
ACC0026871,0,0.0,5.0,3.0,High,Medium
ACC0026872,0,0.0,1.0,2.0,Low,Low
ACC0026873,0,0.0,3.0,1.0,Medium,Low
ACC0026874,0,0.0,8.0,5.0,High,Medium
ACC0026875,0,0.0,2.0,2.0,Low,Low
ACC0026876,0,0.0,4.0,3.0,Medium,Medium
ACC0026877,0,0.0,3.0,3.0,Medium,Medium
ACC0026878,1,30662.99,5.0,2.0,High,Low
ACC0026879,0,0.0,2.0,4.0,Low,Medium
ACC0026880,0,0.0,4.0,6.0,Medium,High
ACC0026881,0,0.0,3.0,6.0,Medium,High
ACC0026882,1,133053.04,6.0,2.0,High,Low
ACC0026883,1,148027.08,4.0,6.0,Medium,High
ACC0026884,1,73471.64,2.0,2.0,Low,Low
ACC0026885,1,76482.3,2.0,6.0,Low,High
ACC0026886,0,0.0,2.0,5.0,Low,Medium
ACC0026887,0,0.0,1.0,3.0,Low,Medium
ACC0026888,0,0.0,2.0,4.0,Low,Medium
ACC0026889,0,0.0,1.0,7.0,Low,High
ACC0026890,0,0.0,6.0,3.0,High,Medium
ACC0026891,1,34222.77,1.0,4.0,Low,Medium
ACC0026892,1,86118.83,2.0,3.0,Low,Medium
ACC0026893,1,110362.84,2.0,1.0,Low,Low
ACC0026894,1,92232.88,4.0,4.0,Medium,Medium
ACC0026895,0,0.0,3.0,6.0,Medium,High
ACC0026896,1,80376.44,2.0,4.0,Low,Medium
ACC0026897,1,66692.43,4.0,2.0,Medium,Low
ACC0026898,1,12792.72,2.0,6.0,Low,High
ACC0026899,1,41551.72,2.0,2.0,Low,Low
ACC0026900,0,0.0,6.0,4.0,High,Medium
ACC0026901,0,0.0,5.0,7.0,High,High
ACC0026902,1,187134.63999999998,4.0,4.0,Medium,Medium
ACC0026903,1,94936.23,5.0,3.0,High,Medium
ACC0026904,1,109683.29,1.0,6.0,Low,High
ACC0026905,0,0.0,6.0,4.0,High,Medium
ACC0026906,0,0.0,3.0,4.0,Medium,Medium
ACC0026907,0,0.0,3.0,2.0,Medium,Low
ACC0026908,0,0.0,4.0,6.0,Medium,High
ACC0026909,0,0.0,2.0,6.0,Low,High
ACC0026910,1,71386.92,2.0,3.0,Low,Medium
ACC0026911,0,0.0,2.0,5.0,Low,Medium
ACC0026912,0,0.0,3.0,0.0,Medium,Low
ACC0026913,1,124351.96,3.0,4.0,Medium,Medium
ACC0026914,0,0.0,3.0,3.0,Medium,Medium
ACC0026915,0,0.0,2.0,5.0,Low,Medium
ACC0026916,1,233394.2,3.0,6.0,Medium,High
ACC0026917,0,0.0,5.0,3.0,High,Medium
ACC0026918,0,0.0,3.0,3.0,Medium,Medium
ACC0026919,1,67471.81,3.0,2.0,Medium,Low
ACC0026920,1,72116.16,3.0,3.0,Medium,Medium
ACC0026921,0,0.0,2.0,7.0,Low,High
ACC0026922,1,17333.34,2.0,3.0,Low,Medium
ACC0026923,0,0.0,6.0,4.0,High,Medium
ACC0026924,0,0.0,4.0,3.0,Medium,Medium
ACC0026925,1,19761.16,3.0,4.0,Medium,Medium
ACC0026926,1,148095.13,3.0,8.0,Medium,High
ACC0026927,0,0.0,3.0,5.0,Medium,Medium
ACC0026928,0,0.0,2.0,2.0,Low,Low
ACC0026929,0,0.0,3.0,1.0,Medium,Low
ACC0026930,1,30724.89,3.0,5.0,Medium,Medium
ACC0026931,0,0.0,3.0,2.0,Medium,Low
ACC0026932,1,10737.18,3.0,3.0,Medium,Medium
ACC0026933,0,0.0,7.0,4.0,High,Medium
ACC0026934,0,0.0,4.0,5.0,Medium,Medium
ACC0026935,1,138368.48,1.0,2.0,Low,Low
ACC0026936,1,108783.11,3.0,4.0,Medium,Medium
ACC0026937,0,0.0,7.0,9.0,High,High
ACC0026938,1,120152.26,2.0,2.0,Low,Low
ACC0026939,0,0.0,0.0,0.0,Low,Low
ACC0026940,0,0.0,3.0,10.0,Medium,High
ACC0026941,1,64392.42,3.0,3.0,Medium,Medium
ACC0026942,0,0.0,6.0,6.0,High,High
ACC0026943,0,0.0,3.0,6.0,Medium,High
ACC0026944,0,0.0,6.0,1.0,High,Low
ACC0026945,0,0.0,4.0,1.0,Medium,Low
ACC0026946,1,8811.17,4.0,7.0,Medium,High
ACC0026947,1,87215.57,1.0,5.0,Low,Medium
ACC0026948,1,91238.21,6.0,3.0,High,Medium
ACC0026949,0,0.0,2.0,7.0,Low,High
ACC0026950,0,0.0,5.0,3.0,High,Medium
ACC0026951,0,0.0,4.0,5.0,Medium,Medium
ACC0026952,0,0.0,4.0,5.0,Medium,Medium
ACC0026953,0,0.0,1.0,6.0,Low,High
ACC0026954,1,239661.4,4.0,4.0,Medium,Medium
ACC0026955,0,0.0,6.0,5.0,High,Medium
ACC0026956,1,148351.94,3.0,6.0,Medium,High
ACC0026957,1,148944.03,4.0,3.0,Medium,Medium
ACC0026958,1,84305.43,3.0,8.0,Medium,High
ACC0026959,1,118444.61,2.0,4.0,Low,Medium
ACC0026960,0,0.0,6.0,5.0,High,Medium
ACC0026961,0,0.0,4.0,6.0,Medium,High
ACC0026962,1,109085.68,0.0,4.0,Low,Medium
ACC0026963,0,0.0,1.0,1.0,Low,Low
ACC0026964,1,247202.33000000002,3.0,3.0,Medium,Medium
ACC0026965,1,53253.37,1.0,4.0,Low,Medium
ACC0026966,1,45710.45,3.0,3.0,Medium,Medium
ACC0026967,0,0.0,2.0,3.0,Low,Medium
ACC0026968,0,0.0,2.0,1.0,Low,Low
ACC0026969,1,138995.47,3.0,3.0,Medium,Medium
ACC0026970,0,0.0,2.0,5.0,Low,Medium
ACC0026971,0,0.0,4.0,1.0,Medium,Low
ACC0026972,0,0.0,5.0,2.0,High,Low
ACC0026973,1,154144.15000000002,7.0,7.0,High,High
ACC0026974,1,147640.32,6.0,3.0,High,Medium
ACC0026975,0,0.0,1.0,4.0,Low,Medium
ACC0026976,1,125497.39,4.0,1.0,Medium,Low
ACC0026977,0,0.0,4.0,4.0,Medium,Medium
ACC0026978,1,122819.77,1.0,4.0,Low,Medium
ACC0026979,0,0.0,3.0,4.0,Medium,Medium
ACC0026980,1,80897.98,2.0,7.0,Low,High
ACC0026981,0,0.0,3.0,2.0,Medium,Low
ACC0026982,0,0.0,4.0,4.0,Medium,Medium
ACC0026983,0,0.0,2.0,1.0,Low,Low
ACC0026984,1,4636.21,3.0,7.0,Medium,High
ACC0026985,0,0.0,3.0,3.0,Medium,Medium
ACC0026986,1,83971.58,0.0,5.0,Low,Medium
ACC0026987,1,60227.23,3.0,5.0,Medium,Medium
ACC0026988,0,0.0,4.0,5.0,Medium,Medium
ACC0026989,0,0.0,7.0,4.0,High,Medium
ACC0026990,0,0.0,0.0,2.0,Low,Low
ACC0026991,1,113348.3,2.0,2.0,Low,Low
ACC0026992,1,159827.38,1.0,5.0,Low,Medium
ACC0026993,0,0.0,5.0,3.0,High,Medium
ACC0026994,0,0.0,3.0,3.0,Medium,Medium
ACC0026995,0,0.0,4.0,7.0,Medium,High
ACC0026996,1,200.41,5.0,1.0,High,Low
ACC0026997,0,0.0,1.0,4.0,Low,Medium
ACC0026998,1,31001.0,5.0,6.0,High,High
ACC0026999,1,97360.93,6.0,3.0,High,Medium
ACC0027000,0,0.0,5.0,4.0,High,Medium
ACC0027001,0,0.0,4.0,4.0,Medium,Medium
ACC0027002,0,0.0,0.0,3.0,Low,Medium
ACC0027003,1,106950.6,2.0,3.0,Low,Medium
ACC0027004,0,0.0,2.0,6.0,Low,High
ACC0027005,1,124642.95,1.0,5.0,Low,Medium
ACC0027006,0,0.0,2.0,4.0,Low,Medium
ACC0027007,0,0.0,4.0,3.0,Medium,Medium
ACC0027008,0,0.0,3.0,4.0,Medium,Medium
ACC0027009,1,13567.12,3.0,7.0,Medium,High
ACC0027010,0,0.0,3.0,4.0,Medium,Medium
ACC0027011,0,0.0,0.0,4.0,Low,Medium
ACC0027012,0,0.0,1.0,0.0,Low,Low
ACC0027013,0,0.0,8.0,2.0,High,Low
ACC0027014,0,0.0,3.0,3.0,Medium,Medium
ACC0027015,0,0.0,2.0,4.0,Low,Medium
ACC0027016,0,0.0,5.0,6.0,High,High
ACC0027017,1,79669.62,1.0,5.0,Low,Medium
ACC0027018,1,221794.63,1.0,4.0,Low,Medium
ACC0027019,0,0.0,3.0,4.0,Medium,Medium
ACC0027020,0,0.0,1.0,2.0,Low,Low
ACC0027021,0,0.0,3.0,6.0,Medium,High
ACC0027022,0,0.0,4.0,5.0,Medium,Medium
ACC0027023,1,116628.52,1.0,4.0,Low,Medium
ACC0027024,0,0.0,2.0,7.0,Low,High
ACC0027025,1,115522.16,2.0,2.0,Low,Low
ACC0027026,0,0.0,1.0,2.0,Low,Low
ACC0027027,0,0.0,6.0,3.0,High,Medium
ACC0027028,0,0.0,1.0,4.0,Low,Medium
ACC0027029,0,0.0,5.0,4.0,High,Medium
ACC0027030,1,9025.71,2.0,7.0,Low,High
ACC0027031,0,0.0,2.0,5.0,Low,Medium
ACC0027032,0,0.0,2.0,9.0,Low,High
ACC0027033,0,0.0,2.0,3.0,Low,Medium
ACC0027034,1,281046.53,2.0,5.0,Low,Medium
ACC0027035,1,79866.31,8.0,3.0,High,Medium
ACC0027036,1,202096.02000000002,2.0,6.0,Low,High
ACC0027037,0,0.0,2.0,6.0,Low,High
ACC0027038,0,0.0,2.0,4.0,Low,Medium
ACC0027039,0,0.0,3.0,1.0,Medium,Low
ACC0027040,0,0.0,2.0,2.0,Low,Low
ACC0027041,1,96841.38,4.0,3.0,Medium,Medium
ACC0027042,1,55414.41,5.0,2.0,High,Low
ACC0027043,1,83763.01,2.0,6.0,Low,High
ACC0027044,0,0.0,2.0,3.0,Low,Medium
ACC0027045,0,0.0,4.0,5.0,Medium,Medium
ACC0027046,1,93952.35,7.0,0.0,High,Low
ACC0027047,0,0.0,3.0,4.0,Medium,Medium
ACC0027048,0,0.0,4.0,5.0,Medium,Medium
ACC0027049,0,0.0,2.0,3.0,Low,Medium
ACC0027050,1,125529.8,2.0,1.0,Low,Low
ACC0027051,1,7952.11,5.0,6.0,High,High
ACC0027052,1,57609.79,1.0,3.0,Low,Medium
ACC0027053,0,0.0,4.0,3.0,Medium,Medium
ACC0027054,0,0.0,0.0,5.0,Low,Medium
ACC0027055,1,186221.46,1.0,6.0,Low,High
ACC0027056,0,0.0,5.0,7.0,High,High
ACC0027057,0,0.0,4.0,6.0,Medium,High
ACC0027058,0,0.0,4.0,1.0,Medium,Low
ACC0027059,0,0.0,6.0,2.0,High,Low
ACC0027060,0,0.0,2.0,8.0,Low,High
ACC0027061,0,0.0,4.0,4.0,Medium,Medium
ACC0027062,1,96472.29,6.0,6.0,High,High
ACC0027063,0,0.0,3.0,6.0,Medium,High
ACC0027064,1,53660.37,3.0,0.0,Medium,Low
ACC0027065,0,0.0,1.0,7.0,Low,High
ACC0027066,0,0.0,3.0,2.0,Medium,Low
ACC0027067,1,31896.47,5.0,4.0,High,Medium
ACC0027068,0,0.0,2.0,5.0,Low,Medium
ACC0027069,1,74508.81,2.0,3.0,Low,Medium
ACC0027070,1,92812.0,2.0,3.0,Low,Medium
ACC0027071,0,0.0,1.0,7.0,Low,High
ACC0027072,0,0.0,8.0,4.0,High,Medium
ACC0027073,0,0.0,2.0,3.0,Low,Medium
ACC0027074,0,0.0,4.0,4.0,Medium,Medium
ACC0027075,0,0.0,3.0,1.0,Medium,Low
ACC0027076,0,0.0,6.0,5.0,High,Medium
ACC0027077,1,138604.54,0.0,5.0,Low,Medium
ACC0027078,0,0.0,2.0,3.0,Low,Medium
ACC0027079,1,109367.17,1.0,3.0,Low,Medium
ACC0027080,0,0.0,5.0,4.0,High,Medium
ACC0027081,0,0.0,5.0,3.0,High,Medium
ACC0027082,1,82680.61,4.0,4.0,Medium,Medium
ACC0027083,1,223908.40000000002,1.0,5.0,Low,Medium
ACC0027084,1,115851.56,2.0,5.0,Low,Medium
ACC0027085,0,0.0,2.0,2.0,Low,Low
ACC0027086,0,0.0,2.0,1.0,Low,Low
ACC0027087,0,0.0,2.0,2.0,Low,Low
ACC0027088,0,0.0,4.0,3.0,Medium,Medium
ACC0027089,0,0.0,3.0,7.0,Medium,High
ACC0027090,0,0.0,4.0,4.0,Medium,Medium
ACC0027091,1,41010.030000000006,0.0,4.0,Low,Medium
ACC0027092,1,97057.66,1.0,4.0,Low,Medium
ACC0027093,0,0.0,4.0,2.0,Medium,Low
ACC0027094,1,134144.37,0.0,1.0,Low,Low
ACC0027095,0,0.0,3.0,2.0,Medium,Low
ACC0027096,0,0.0,2.0,5.0,Low,Medium
ACC0027097,0,0.0,1.0,11.0,Low,High
ACC0027098,0,0.0,4.0,4.0,Medium,Medium
ACC0027099,1,16006.69,3.0,4.0,Medium,Medium
ACC0027100,0,0.0,5.0,4.0,High,Medium
ACC0027101,0,0.0,4.0,6.0,Medium,High
ACC0027102,0,0.0,1.0,2.0,Low,Low
ACC0027103,1,136361.23,3.0,6.0,Medium,High
ACC0027104,1,135630.61,6.0,5.0,High,Medium
ACC0027105,1,97125.19,4.0,5.0,Medium,Medium
ACC0027106,0,0.0,3.0,4.0,Medium,Medium
ACC0027107,1,15271.35,2.0,2.0,Low,Low
ACC0027108,0,0.0,3.0,2.0,Medium,Low
ACC0027109,0,0.0,2.0,7.0,Low,High
ACC0027110,1,11244.17,3.0,5.0,Medium,Medium
ACC0027111,1,80535.56,5.0,4.0,High,Medium
ACC0027112,0,0.0,1.0,3.0,Low,Medium
ACC0027113,0,0.0,4.0,3.0,Medium,Medium
ACC0027114,1,12097.36,5.0,5.0,High,Medium
ACC0027115,1,144595.18,1.0,5.0,Low,Medium
ACC0027116,0,0.0,6.0,1.0,High,Low
ACC0027117,0,0.0,2.0,4.0,Low,Medium
ACC0027118,0,0.0,0.0,5.0,Low,Medium
ACC0027119,0,0.0,5.0,5.0,High,Medium
ACC0027120,1,10890.52,2.0,1.0,Low,Low
ACC0027121,0,0.0,5.0,2.0,High,Low
ACC0027122,0,0.0,2.0,5.0,Low,Medium
ACC0027123,0,0.0,4.0,5.0,Medium,Medium
ACC0027124,1,81211.59,1.0,4.0,Low,Medium
ACC0027125,1,112582.11,2.0,7.0,Low,High
ACC0027126,1,108301.79,2.0,5.0,Low,Medium
ACC0027127,1,110002.73,3.0,3.0,Medium,Medium
ACC0027128,1,145683.8,4.0,1.0,Medium,Low
ACC0027129,1,136785.18,4.0,6.0,Medium,High
ACC0027130,0,0.0,4.0,3.0,Medium,Medium
ACC0027131,0,0.0,1.0,3.0,Low,Medium
ACC0027132,0,0.0,1.0,2.0,Low,Low
ACC0027133,0,0.0,3.0,3.0,Medium,Medium
ACC0027134,0,0.0,4.0,6.0,Medium,High
ACC0027135,0,0.0,6.0,6.0,High,High
ACC0027136,0,0.0,2.0,3.0,Low,Medium
ACC0027137,0,0.0,1.0,4.0,Low,Medium
ACC0027138,0,0.0,3.0,8.0,Medium,High
ACC0027139,0,0.0,4.0,3.0,Medium,Medium
ACC0027140,1,61449.18,3.0,6.0,Medium,High
ACC0027141,0,0.0,1.0,3.0,Low,Medium
ACC0027142,1,63043.73,3.0,6.0,Medium,High
ACC0027143,0,0.0,2.0,5.0,Low,Medium
ACC0027144,1,131676.37,3.0,6.0,Medium,High
ACC0027145,0,0.0,3.0,2.0,Medium,Low
ACC0027146,1,81099.94,2.0,3.0,Low,Medium
ACC0027147,0,0.0,2.0,2.0,Low,Low
ACC0027148,1,124042.88,7.0,3.0,High,Medium
ACC0027149,1,137683.34,6.0,7.0,High,High
ACC0027150,0,0.0,2.0,2.0,Low,Low
ACC0027151,1,7067.62,4.0,2.0,Medium,Low
ACC0027152,0,0.0,6.0,2.0,High,Low
ACC0027153,1,1092.71,2.0,5.0,Low,Medium
ACC0027154,0,0.0,5.0,7.0,High,High
ACC0027155,0,0.0,3.0,4.0,Medium,Medium
ACC0027156,0,0.0,5.0,7.0,High,High
ACC0027157,1,232827.71,5.0,4.0,High,Medium
ACC0027158,1,92348.4,1.0,3.0,Low,Medium
ACC0027159,1,142862.62,2.0,3.0,Low,Medium
ACC0027160,1,72695.08,4.0,3.0,Medium,Medium
ACC0027161,1,134128.36,1.0,2.0,Low,Low
ACC0027162,0,0.0,0.0,2.0,Low,Low
ACC0027163,0,0.0,4.0,4.0,Medium,Medium
ACC0027164,0,0.0,4.0,2.0,Medium,Low
ACC0027165,0,0.0,5.0,3.0,High,Medium
ACC0027166,1,156421.22,3.0,3.0,Medium,Medium
ACC0027167,0,0.0,1.0,3.0,Low,Medium
ACC0027168,0,0.0,1.0,4.0,Low,Medium
ACC0027169,1,105689.63,0.0,4.0,Low,Medium
ACC0027170,0,0.0,1.0,3.0,Low,Medium
ACC0027171,0,0.0,4.0,4.0,Medium,Medium
ACC0027172,0,0.0,3.0,4.0,Medium,Medium
ACC0027173,1,97954.96,5.0,3.0,High,Medium
ACC0027174,0,0.0,2.0,2.0,Low,Low
ACC0027175,1,34420.020000000004,2.0,4.0,Low,Medium
ACC0027176,1,113875.15,4.0,2.0,Medium,Low
ACC0027177,0,0.0,3.0,6.0,Medium,High
ACC0027178,0,0.0,2.0,5.0,Low,Medium
ACC0027179,0,0.0,5.0,3.0,High,Medium
ACC0027180,0,0.0,6.0,1.0,High,Low
ACC0027181,0,0.0,2.0,5.0,Low,Medium
ACC0027182,0,0.0,3.0,3.0,Medium,Medium
ACC0027183,1,80462.65,3.0,7.0,Medium,High
ACC0027184,0,0.0,2.0,6.0,Low,High
ACC0027185,0,0.0,0.0,3.0,Low,Medium
ACC0027186,0,0.0,2.0,6.0,Low,High
ACC0027187,1,6013.86,3.0,4.0,Medium,Medium
ACC0027188,0,0.0,2.0,8.0,Low,High
ACC0027189,0,0.0,4.0,5.0,Medium,Medium
ACC0027190,1,56994.84,4.0,4.0,Medium,Medium
ACC0027191,0,0.0,4.0,2.0,Medium,Low
ACC0027192,0,0.0,4.0,6.0,Medium,High
ACC0027193,1,69610.01000000001,8.0,7.0,High,High
ACC0027194,0,0.0,4.0,4.0,Medium,Medium
ACC0027195,1,19250.58,3.0,5.0,Medium,Medium
ACC0027196,1,7979.83,3.0,5.0,Medium,Medium
ACC0027197,1,87494.68,2.0,2.0,Low,Low
ACC0027198,0,0.0,6.0,6.0,High,High
ACC0027199,1,84261.93,2.0,5.0,Low,Medium
ACC0027200,1,101834.89,2.0,2.0,Low,Low
ACC0027201,0,0.0,5.0,3.0,High,Medium
ACC0027202,1,81132.84,2.0,3.0,Low,Medium
ACC0027203,1,64335.9,3.0,4.0,Medium,Medium
ACC0027204,1,20720.49,1.0,4.0,Low,Medium
ACC0027205,0,0.0,2.0,6.0,Low,High
ACC0027206,0,0.0,0.0,4.0,Low,Medium
ACC0027207,1,15790.76,1.0,1.0,Low,Low
ACC0027208,0,0.0,7.0,3.0,High,Medium
ACC0027209,1,153282.53,3.0,4.0,Medium,Medium
ACC0027210,0,0.0,1.0,4.0,Low,Medium
ACC0027211,0,0.0,1.0,2.0,Low,Low
ACC0027212,0,0.0,2.0,4.0,Low,Medium
ACC0027213,0,0.0,1.0,5.0,Low,Medium
ACC0027214,1,138228.24,3.0,4.0,Medium,Medium
ACC0027215,0,0.0,0.0,1.0,Low,Low
ACC0027216,0,0.0,2.0,4.0,Low,Medium
ACC0027217,0,0.0,2.0,5.0,Low,Medium
ACC0027218,0,0.0,2.0,3.0,Low,Medium
ACC0027219,0,0.0,3.0,4.0,Medium,Medium
ACC0027220,0,0.0,5.0,3.0,High,Medium
ACC0027221,0,0.0,4.0,6.0,Medium,High
ACC0027222,1,87227.88,1.0,6.0,Low,High
ACC0027223,0,0.0,3.0,6.0,Medium,High
ACC0027224,0,0.0,4.0,0.0,Medium,Low
ACC0027225,0,0.0,1.0,3.0,Low,Medium
ACC0027226,1,118196.65,5.0,3.0,High,Medium
ACC0027227,0,0.0,1.0,1.0,Low,Low
ACC0027228,1,108644.84,3.0,2.0,Medium,Low
ACC0027229,0,0.0,0.0,4.0,Low,Medium
ACC0027230,1,131803.58,4.0,4.0,Medium,Medium
ACC0027231,1,62351.22,3.0,5.0,Medium,Medium
ACC0027232,0,0.0,3.0,3.0,Medium,Medium
ACC0027233,1,188145.78,2.0,4.0,Low,Medium
ACC0027234,1,63208.25,1.0,4.0,Low,Medium
ACC0027235,0,0.0,2.0,3.0,Low,Medium
ACC0027236,0,0.0,2.0,2.0,Low,Low
ACC0027237,0,0.0,1.0,2.0,Low,Low
ACC0027238,1,155477.02000000002,3.0,2.0,Medium,Low
ACC0027239,0,0.0,1.0,4.0,Low,Medium
ACC0027240,1,127608.51,1.0,2.0,Low,Low
ACC0027241,0,0.0,4.0,4.0,Medium,Medium
ACC0027242,1,77752.92,6.0,2.0,High,Low
ACC0027243,0,0.0,2.0,5.0,Low,Medium
ACC0027244,1,105458.68,2.0,5.0,Low,Medium
ACC0027245,0,0.0,3.0,2.0,Medium,Low
ACC0027246,0,0.0,1.0,1.0,Low,Low
ACC0027247,0,0.0,4.0,8.0,Medium,High
ACC0027248,0,0.0,2.0,6.0,Low,High
ACC0027249,0,0.0,1.0,6.0,Low,High
ACC0027250,0,0.0,2.0,5.0,Low,Medium
ACC0027251,1,8807.86,3.0,12.0,Medium,High
ACC0027252,0,0.0,3.0,2.0,Medium,Low
ACC0027253,0,0.0,6.0,5.0,High,Medium
ACC0027254,1,96251.67,1.0,4.0,Low,Medium
ACC0027255,0,0.0,5.0,6.0,High,High
ACC0027256,0,0.0,1.0,4.0,Low,Medium
ACC0027257,0,0.0,2.0,2.0,Low,Low
ACC0027258,1,31004.8,2.0,2.0,Low,Low
ACC0027259,0,0.0,1.0,8.0,Low,High
ACC0027260,0,0.0,4.0,4.0,Medium,Medium
ACC0027261,0,0.0,5.0,5.0,High,Medium
ACC0027262,0,0.0,4.0,3.0,Medium,Medium
ACC0027263,0,0.0,4.0,2.0,Medium,Low
ACC0027264,1,38446.68,5.0,5.0,High,Medium
ACC0027265,0,0.0,2.0,3.0,Low,Medium
ACC0027266,1,37078.02,2.0,2.0,Low,Low
ACC0027267,0,0.0,5.0,2.0,High,Low
ACC0027268,0,0.0,0.0,1.0,Low,Low
ACC0027269,0,0.0,6.0,1.0,High,Low
ACC0027270,0,0.0,2.0,3.0,Low,Medium
ACC0027271,1,45394.98,6.0,2.0,High,Low
ACC0027272,1,150006.88,7.0,3.0,High,Medium
ACC0027273,0,0.0,5.0,7.0,High,High
ACC0027274,1,96767.04,1.0,5.0,Low,Medium
ACC0027275,0,0.0,3.0,3.0,Medium,Medium
ACC0027276,0,0.0,3.0,5.0,Medium,Medium
ACC0027277,1,42654.72,2.0,3.0,Low,Medium
ACC0027278,0,0.0,4.0,6.0,Medium,High
ACC0027279,0,0.0,4.0,1.0,Medium,Low
ACC0027280,0,0.0,0.0,7.0,Low,High
ACC0027281,0,0.0,7.0,1.0,High,Low
ACC0027282,1,279785.66000000003,5.0,3.0,High,Medium
ACC0027283,0,0.0,2.0,7.0,Low,High
ACC0027284,1,50568.38,3.0,4.0,Medium,Medium
ACC0027285,0,0.0,3.0,3.0,Medium,Medium
ACC0027286,1,210500.69,4.0,2.0,Medium,Low
ACC0027287,0,0.0,2.0,3.0,Low,Medium
ACC0027288,1,54679.35,3.0,2.0,Medium,Low
ACC0027289,1,205049.86,0.0,5.0,Low,Medium
ACC0027290,1,258510.41999999998,2.0,6.0,Low,High
ACC0027291,1,95139.23,6.0,2.0,High,Low
ACC0027292,0,0.0,2.0,2.0,Low,Low
ACC0027293,1,124227.0,4.0,7.0,Medium,High
ACC0027294,0,0.0,4.0,5.0,Medium,Medium
ACC0027295,0,0.0,2.0,4.0,Low,Medium
ACC0027296,1,51868.51,2.0,2.0,Low,Low
ACC0027297,1,194627.7,4.0,0.0,Medium,Low
ACC0027298,0,0.0,3.0,3.0,Medium,Medium
ACC0027299,0,0.0,4.0,2.0,Medium,Low
ACC0027300,1,141962.62,5.0,5.0,High,Medium
ACC0027301,1,280234.38,3.0,6.0,Medium,High
ACC0027302,0,0.0,3.0,3.0,Medium,Medium
ACC0027303,1,228972.74,3.0,2.0,Medium,Low
ACC0027304,0,0.0,3.0,4.0,Medium,Medium
ACC0027305,1,62561.65,2.0,7.0,Low,High
ACC0027306,0,0.0,3.0,6.0,Medium,High
ACC0027307,1,25137.37,2.0,3.0,Low,Medium
ACC0027308,1,235764.15,2.0,4.0,Low,Medium
ACC0027309,0,0.0,2.0,3.0,Low,Medium
