call_id,account_id,borrower_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,timezone,_source_row_number,event_at_standardized,event_date,event_month,timestamp_parse_failed,account_borrower_id,borrower_account_mismatch_flag,account_timezone,account_timezone_comparison_flag,unknown_agent_flag,unknown_campaign_flag
CALL0063854,ACC0014262,BRW0006770,2026-02-28 15:01:56,AGT0000136,CMP0000044,OUTBOUND,VND0000013,VOICEMAIL,742,UTC,63854,2026-02-28 15:01:56,2026-02-28,2026-02,False,BRW0005649,True,Asia/Dubai,True,False,False
CALL0063855,ACC0006632,BRW0004834,2026-05-25 11:25:26,AGT0000957,CMP0000107,OUTBOUND,VND0000013,BUSY,23,UTC,63855,2026-05-25 11:25:26,2026-05-25,2026-05,False,BRW0001850,True,UTC,False,False,False
CALL0063856,ACC0002453,BRW0009569,2026-06-20 12:34:18,AGT0000215,CMP0000030,OUTBOUND,VND0000002,VOICEMAIL,415,Asia/Kolkata,63856,2026-06-20 12:34:18,2026-06-20,2026-06,False,BRW0005106,True,Asia/Kolkata,False,False,False
CALL0063857,ACC0017902,BRW0009577,2026-07-13 00:10:17,AGT0000814,CMP0000051,OUTBOUND,VND0000014,ANSWERED,287,UTC,63857,2026-07-13 00:10:17,2026-07-13,2026-07,False,BRW0006876,True,Asia/Dubai,True,False,False
CALL0063858,ACC0023970,BRW0007872,2026-07-08 11:56:10,AGT0000897,CMP0000026,OUTBOUND,VND0000007,BUSY,116,Asia/Dubai,63858,2026-07-08 11:56:10,2026-07-08,2026-07,False,BRW0008133,True,Asia/Kolkata,True,False,False
CALL0063859,ACC0015585,BRW0007244,2026-05-18 17:39:15,AGT0000084,CMP0000052,OUTBOUND,VND0000010,FAILED,570,UTC,63859,2026-05-18 17:39:15,2026-05-18,2026-05,False,BRW0002183,True,UTC,False,False,False
CALL0063860,ACC0010377,BRW0005075,2026-02-08 09:47:07,AGT0000519,CMP0000049,OUTBOUND,VND0000008,VOICEMAIL,301,Asia/Dubai,63860,2026-02-08 09:47:07,2026-02-08,2026-02,False,BRW0011016,True,Asia/Kolkata,True,False,False
CALL0063861,ACC0006317,BRW0008827,2026-04-15 08:35:15,AGT0000704,CMP0000019,OUTBOUND,VND0000010,NO_ANSWER,42,Asia/Kolkata,63861,2026-04-15 08:35:15,2026-04-15,2026-04,False,BRW0008535,True,Asia/Kolkata,False,False,False
CALL0063862,ACC0016610,BRW0006194,2026-08-02 11:59:39,AGT0000526,CMP0000097,OUTBOUND,VND0000011,ANSWERED,352,Asia/Kolkata,63862,2026-08-02 11:59:39,2026-08-02,2026-08,False,BRW0004270,True,Asia/Dubai,True,False,False
CALL0063863,ACC0001067,BRW0001422,2026-01-20 14:35:35,AGT0000229,CMP0000047,OUTBOUND,VND0000007,NO_ANSWER,287,Asia/Dubai,63863,2026-01-20 14:35:35,2026-01-20,2026-01,False,BRW0008257,True,Asia/Dubai,False,False,False
CALL0063864,ACC0028980,BRW0002058,2026-06-07 07:02:41,AGT0000366,CMP0000007,INBOUND,VND0000002,VOICEMAIL,26,Asia/Dubai,63864,2026-06-07 07:02:41,2026-06-07,2026-06,False,BRW0008489,True,Asia/Dubai,False,False,False
CALL0063865,ACC0001689,BRW0011912,2026-04-05 21:04:06,AGT0000586,CMP0000059,OUTBOUND,VND0000014,NO_ANSWER,753,UTC,63865,2026-04-05 21:04:06,2026-04-05,2026-04,False,BRW0006857,True,Asia/Dubai,True,False,False
CALL0063866,ACC0027068,BRW0005425,2026-02-28 22:53:53,AGT0000118,CMP0000062,OUTBOUND,VND0000010,ANSWERED,164,Asia/Dubai,63866,2026-02-28 22:53:53,2026-02-28,2026-02,False,BRW0002330,True,UTC,True,False,False
CALL0063867,ACC0014325,BRW0006375,2026-02-05 07:48:00,AGT0000951,CMP0000023,INBOUND,VND0000006,VOICEMAIL,389,UTC,63867,2026-02-05 07:48:00,2026-02-05,2026-02,False,BRW0008803,True,UTC,False,False,False
CALL0063868,ACC0006696,BRW0005466,2026-02-21 08:58:04,AGT0000707,CMP0000023,OUTBOUND,VND0000015,VOICEMAIL,409,UTC,63868,2026-02-21 08:58:04,2026-02-21,2026-02,False,BRW0004631,True,Asia/Dubai,True,False,False
CALL0063869,ACC0010722,BRW0001301,2026-02-11 20:09:05,AGT0000512,CMP0000086,OUTBOUND,VND0000011,NO_ANSWER,543,UTC,63869,2026-02-11 20:09:05,2026-02-11,2026-02,False,BRW0009466,True,Asia/Dubai,True,False,False
CALL0063870,ACC0022209,BRW0010573,2026-06-11 06:43:52,AGT0000765,CMP0000047,OUTBOUND,VND0000002,BUSY,734,UTC,63870,2026-06-11 06:43:52,2026-06-11,2026-06,False,BRW0001799,True,Asia/Kolkata,True,False,False
CALL0063871,ACC0009843,BRW0011029,2026-03-25 12:21:39,AGT0000237,CMP0000002,OUTBOUND,VND0000006,NO_ANSWER,886,UTC,63871,2026-03-25 12:21:39,2026-03-25,2026-03,False,BRW0007504,True,Asia/Kolkata,True,False,False
CALL0063872,ACC0001739,BRW0004842,2026-01-10 06:50:31,AGT0000772,CMP0000046,OUTBOUND,VND0000004,NO_ANSWER,679,Asia/Kolkata,63872,2026-01-10 06:50:31,2026-01-10,2026-01,False,BRW0001065,True,Asia/Dubai,True,False,False
CALL0063873,ACC0006668,BRW0006437,2026-04-25 19:23:52,AGT0000220,CMP0000043,INBOUND,VND0000011,NO_ANSWER,195,UTC,63873,2026-04-25 19:23:52,2026-04-25,2026-04,False,BRW0003695,True,Asia/Dubai,True,False,False
CALL0063874,ACC0026409,BRW0001916,2026-03-31 18:29:55,AGT0000699,CMP0000103,OUTBOUND,VND0000012,FAILED,256,Asia/Dubai,63874,2026-03-31 18:29:55,2026-03-31,2026-03,False,BRW0006689,True,UTC,True,False,False
CALL0063875,ACC0006174,BRW0002739,2026-05-09 01:02:01,AGT0000025,CMP0000085,OUTBOUND,VND0000005,BUSY,677,Asia/Dubai,63875,2026-05-09 01:02:01,2026-05-09,2026-05,False,BRW0005307,True,UTC,True,False,False
CALL0063876,ACC0022336,BRW0003146,2026-04-15 02:07:45,AGT0000751,CMP0000046,OUTBOUND,VND0000007,BUSY,422,Asia/Kolkata,63876,2026-04-15 02:07:45,2026-04-15,2026-04,False,BRW0011329,True,Asia/Kolkata,False,False,False
CALL0063877,ACC0028416,BRW0000341,2026-05-15 05:17:16,AGT0000961,CMP0000082,OUTBOUND,VND0000001,BUSY,352,UTC,63877,2026-05-15 05:17:16,2026-05-15,2026-05,False,BRW0004822,True,Asia/Dubai,True,False,False
CALL0063878,ACC0020369,BRW0002771,2026-06-25 06:07:52,AGT0000444,CMP0000044,OUTBOUND,VND0000011,NO_ANSWER,20,Asia/Kolkata,63878,2026-06-25 06:07:52,2026-06-25,2026-06,False,BRW0011389,True,UTC,True,False,False
CALL0063879,ACC0005509,BRW0003171,2026-03-05 16:55:17,AGT0000032,CMP0000026,OUTBOUND,VND0000004,NO_ANSWER,33,Asia/Kolkata,63879,2026-03-05 16:55:17,2026-03-05,2026-03,False,BRW0006182,True,UTC,True,False,False
CALL0063880,ACC0014044,BRW0001160,2026-07-06 06:27:49,AGT0000141,CMP0000028,OUTBOUND,VND0000002,BUSY,208,UTC,63880,2026-07-06 06:27:49,2026-07-06,2026-07,False,BRW0008473,True,Asia/Kolkata,True,False,False
CALL0063881,ACC0023284,BRW0000160,2026-02-22 16:44:14,,CMP0000080,OUTBOUND,VND0000012,BUSY,324,UTC,63881,2026-02-22 16:44:14,2026-02-22,2026-02,False,BRW0002072,True,Asia/Kolkata,True,False,False
CALL0063882,ACC0001357,BRW0008739,2026-03-01 18:34:44,AGT0000025,CMP0000006,OUTBOUND,VND0000010,FAILED,609,Asia/Dubai,63882,2026-03-01 18:34:44,2026-03-01,2026-03,False,BRW0000756,True,Asia/Kolkata,True,False,False
CALL0063883,ACC0006414,BRW0001012,2026-05-17 06:39:32,AGT0000531,CMP0000073,OUTBOUND,VND0000002,ANSWERED,96,UTC,63883,2026-05-17 06:39:32,2026-05-17,2026-05,False,BRW0004247,True,Asia/Dubai,True,False,False
CALL0063884,ACC0022074,BRW0001831,2026-07-16 07:50:58,AGT0000239,CMP0000091,OUTBOUND,VND0000003,VOICEMAIL,620,UTC,63884,2026-07-16 07:50:58,2026-07-16,2026-07,False,BRW0003848,True,UTC,False,False,False
CALL0063885,ACC0011896,BRW0002225,2026-05-14 03:50:53,AGT0000956,CMP0000088,OUTBOUND,VND0000012,NO_ANSWER,677,UTC,63885,2026-05-14 03:50:53,2026-05-14,2026-05,False,BRW0003124,True,Asia/Dubai,True,False,False
CALL0063886,ACC0023162,BRW0001508,2026-03-25 23:43:55,AGT0000706,CMP0000057,OUTBOUND,VND0000003,VOICEMAIL,605,UTC,63886,2026-03-25 23:43:55,2026-03-25,2026-03,False,BRW0003916,True,Asia/Dubai,True,False,False
CALL0063887,ACC0001039,BRW0003618,2026-02-25 17:55:18,AGT0000574,CMP0000043,OUTBOUND,VND0000012,NO_ANSWER,446,Asia/Dubai,63887,2026-02-25 17:55:18,2026-02-25,2026-02,False,BRW0002221,True,UTC,True,False,False
CALL0063888,ACC0008195,BRW0003131,2026-04-12 21:27:49,AGT0000601,CMP0000024,OUTBOUND,VND0000014,ANSWERED,590,Asia/Dubai,63888,2026-04-12 21:27:49,2026-04-12,2026-04,False,BRW0009347,True,UTC,True,False,False
CALL0063889,ACC0007882,BRW0001177,2026-05-03 09:26:09,AGT0000045,CMP0000014,OUTBOUND,VND0000008,VOICEMAIL,580,Asia/Kolkata,63889,2026-05-03 09:26:09,2026-05-03,2026-05,False,BRW0006513,True,Asia/Dubai,True,False,False
CALL0063890,ACC0005346,BRW0001321,2026-07-24 16:59:53,AGT0000938,CMP0000112,OUTBOUND,VND0000003,VOICEMAIL,487,Asia/Kolkata,63890,2026-07-24 16:59:53,2026-07-24,2026-07,False,BRW0011651,True,Asia/Dubai,True,False,False
CALL0063891,ACC0015832,BRW0007917,2026-01-05 07:26:38,AGT0000401,CMP0000021,OUTBOUND,VND0000006,VOICEMAIL,478,Asia/Kolkata,63891,2026-01-05 07:26:38,2026-01-05,2026-01,False,BRW0008035,True,Asia/Kolkata,False,False,False
CALL0063892,ACC0006896,BRW0000338,2026-01-04 14:26:43,AGT0000648,CMP0000026,OUTBOUND,VND0000001,ANSWERED,434,Asia/Kolkata,63892,2026-01-04 14:26:43,2026-01-04,2026-01,False,,False,UTC,True,False,False
CALL0063893,ACC0019732,BRW0008797,2026-04-12 18:14:58,AGT0000861,CMP0000078,OUTBOUND,VND0000009,VOICEMAIL,351,Asia/Kolkata,63893,2026-04-12 18:14:58,2026-04-12,2026-04,False,BRW0010230,True,UTC,True,False,False
CALL0063894,ACC0008112,BRW0010431,2026-03-30 10:53:40,AGT0000308,CMP0000064,OUTBOUND,VND0000002,VOICEMAIL,691,Asia/Dubai,63894,2026-03-30 10:53:40,2026-03-30,2026-03,False,BRW0003882,True,Asia/Kolkata,True,False,False
CALL0063895,ACC0007379,BRW0002154,2026-04-19 20:57:39,AGT0000186,CMP0000021,OUTBOUND,VND0000009,FAILED,767,UTC,63895,2026-04-19 20:57:39,2026-04-19,2026-04,False,BRW0004785,True,Asia/Kolkata,True,False,False
CALL0063896,ACC0024532,BRW0006735,2026-01-12 09:24:32,AGT0000781,CMP0000057,OUTBOUND,VND0000006,FAILED,127,Asia/Kolkata,63896,2026-01-12 09:24:32,2026-01-12,2026-01,False,BRW0007574,True,Asia/Kolkata,False,False,False
CALL0063897,ACC0023438,BRW0004365,2026-06-13 04:14:37,AGT0000324,CMP0000046,OUTBOUND,VND0000003,BUSY,462,Asia/Dubai,63897,2026-06-13 04:14:37,2026-06-13,2026-06,False,BRW0010314,True,UTC,True,False,False
CALL0063898,ACC0024984,BRW0009912,2026-04-14 23:24:28,AGT0000961,CMP0000084,OUTBOUND,VND0000001,NO_ANSWER,708,Asia/Dubai,63898,2026-04-14 23:24:28,2026-04-14,2026-04,False,BRW0011123,True,Asia/Dubai,False,False,False
CALL0063899,ACC0018287,BRW0000137,2026-07-03 20:10:49,AGT0000713,CMP0000040,OUTBOUND,VND0000005,ANSWERED,773,Asia/Kolkata,63899,2026-07-03 20:10:49,2026-07-03,2026-07,False,BRW0001748,True,Asia/Dubai,True,False,False
CALL0063900,ACC0023115,BRW0001053,2026-05-07 09:11:47,AGT0000576,CMP0000001,OUTBOUND,VND0000001,ANSWERED,59,Asia/Kolkata,63900,2026-05-07 09:11:47,2026-05-07,2026-05,False,BRW0007842,True,Asia/Kolkata,False,False,False
CALL0063901,ACC0024199,BRW0010919,2026-06-03 00:52:43,AGT0000688,CMP0000020,OUTBOUND,VND0000002,FAILED,799,Asia/Kolkata,63901,2026-06-03 00:52:43,2026-06-03,2026-06,False,BRW0002503,True,Asia/Dubai,True,False,False
CALL0063902,ACC0006912,BRW0010858,2026-07-31 03:52:44,AGT0000248,CMP0000120,OUTBOUND,VND0000013,BUSY,551,UTC,63902,2026-07-31 03:52:44,2026-07-31,2026-07,False,BRW0006308,True,Asia/Kolkata,True,False,False
CALL0063903,ACC0017744,BRW0000076,2026-01-17 05:38:52,AGT0000270,CMP0000025,OUTBOUND,VND0000010,FAILED,278,Asia/Dubai,63903,2026-01-17 05:38:52,2026-01-17,2026-01,False,BRW0010750,True,Asia/Kolkata,True,False,False
CALL0063904,ACC0014800,BRW0011578,2026-06-28 09:33:13,AGT0000708,CMP0000095,OUTBOUND,VND0000015,FAILED,748,Asia/Kolkata,63904,2026-06-28 09:33:13,2026-06-28,2026-06,False,BRW0010800,True,Asia/Dubai,True,False,False
CALL0063905,ACC0009574,BRW0003624,2026-07-12 05:49:03,AGT0000750,CMP0000024,OUTBOUND,VND0000002,VOICEMAIL,246,Asia/Kolkata,63905,2026-07-12 05:49:03,2026-07-12,2026-07,False,BRW0002389,True,Asia/Kolkata,False,False,False
CALL0063906,ACC0006129,BRW0003907,2026-04-19 04:10:52,AGT0000135,CMP0000050,OUTBOUND,VND0000014,FAILED,703,UTC,63906,2026-04-19 04:10:52,2026-04-19,2026-04,False,BRW0007656,True,Asia/Dubai,True,False,False
CALL0063907,ACC0009649,BRW0002550,2026-01-06 02:57:31,AGT0000329,CMP0000104,OUTBOUND,VND0000010,VOICEMAIL,77,Asia/Dubai,63907,2026-01-06 02:57:31,2026-01-06,2026-01,False,BRW0008810,True,Asia/Kolkata,True,False,False
CALL0063908,ACC0003800,BRW0002169,2026-07-30 23:26:22,AGT0000707,CMP0000088,OUTBOUND,VND0000013,NO_ANSWER,579,UTC,63908,2026-07-30 23:26:22,2026-07-30,2026-07,False,BRW0007832,True,Asia/Dubai,True,False,False
CALL0063909,ACC0020103,BRW0004805,2026-08-02 18:15:00,AGT0000216,CMP0000056,OUTBOUND,VND0000005,NO_ANSWER,183,Asia/Dubai,63909,2026-08-02 18:15:00,2026-08-02,2026-08,False,BRW0000511,True,Asia/Kolkata,True,False,False
CALL0063910,ACC0027643,BRW0009456,2026-01-13 07:13:26,AGT0000994,CMP0000079,OUTBOUND,VND0000003,ANSWERED,688,Asia/Dubai,63910,2026-01-13 07:13:26,2026-01-13,2026-01,False,BRW0002336,True,Asia/Kolkata,True,False,False
CALL0063911,ACC0029293,BRW0009355,2026-02-19 19:19:27,AGT0000913,CMP0000064,OUTBOUND,VND0000003,VOICEMAIL,529,Asia/Kolkata,63911,2026-02-19 19:19:27,2026-02-19,2026-02,False,BRW0009739,True,Asia/Kolkata,False,False,False
CALL0063912,ACC0021775,BRW0002480,2026-07-31 13:36:37,AGT0000353,CMP0000076,OUTBOUND,VND0000008,VOICEMAIL,361,UTC,63912,2026-07-31 13:36:37,2026-07-31,2026-07,False,BRW0001107,True,Asia/Kolkata,True,False,False
CALL0063913,ACC0002065,BRW0011382,2026-07-07 04:24:58,AGT0000639,CMP0000072,OUTBOUND,VND0000006,BUSY,608,Asia/Dubai,63913,2026-07-07 04:24:58,2026-07-07,2026-07,False,BRW0000541,True,Asia/Dubai,False,False,False
CALL0063914,ACC0011625,BRW0005926,2026-07-11 21:24:28,AGT0000479,CMP0000077,OUTBOUND,VND0000006,BUSY,210,Asia/Dubai,63914,2026-07-11 21:24:28,2026-07-11,2026-07,False,BRW0006730,True,UTC,True,False,False
CALL0063915,ACC0018471,BRW0002377,2026-07-16 11:06:03,AGT0000198,CMP0000047,OUTBOUND,VND0000003,BUSY,475,UTC,63915,2026-07-16 11:06:03,2026-07-16,2026-07,False,BRW0001255,True,Asia/Dubai,True,False,False
CALL0063916,ACC0015924,BRW0008846,2026-02-08 10:36:51,AGT0000194,CMP0000005,OUTBOUND,VND0000014,VOICEMAIL,88,UTC,63916,2026-02-08 10:36:51,2026-02-08,2026-02,False,BRW0001087,True,Asia/Kolkata,True,False,False
CALL0063917,ACC0023046,BRW0000118,2026-08-08 09:44:32,AGT0000353,CMP0000027,OUTBOUND,VND0000010,ANSWERED,516,Asia/Kolkata,63917,2026-08-08 09:44:32,2026-08-08,2026-08,False,BRW0001481,True,Asia/Kolkata,False,False,False
CALL0063918,ACC0024395,BRW0008810,2026-04-09 10:45:47,AGT0000706,CMP0000043,OUTBOUND,VND0000010,BUSY,495,UTC,63918,2026-04-09 10:45:47,2026-04-09,2026-04,False,BRW0004657,True,Asia/Dubai,True,False,False
CALL0063919,ACC0000737,BRW0000800,2026-07-08 08:49:00,AGT0000464,CMP0000012,OUTBOUND,VND0000002,BUSY,321,Asia/Dubai,63919,2026-07-08 08:49:00,2026-07-08,2026-07,False,BRW0000147,True,UTC,True,False,False
CALL0063920,ACC0028023,BRW0006449,2026-03-29 02:03:20,AGT0000379,CMP0000090,OUTBOUND,VND0000001,NO_ANSWER,294,UTC,63920,2026-03-29 02:03:20,2026-03-29,2026-03,False,,False,Asia/Dubai,True,False,False
CALL0063921,ACC0007777,BRW0000054,2026-03-08 12:27:58,AGT0000682,CMP0000077,OUTBOUND,VND0000002,NO_ANSWER,645,Asia/Kolkata,63921,2026-03-08 12:27:58,2026-03-08,2026-03,False,BRW0006380,True,UTC,True,False,False
CALL0063922,ACC0010107,BRW0005893,2026-04-13 09:06:46,AGT0000271,CMP0000082,OUTBOUND,VND0000004,FAILED,453,UTC,63922,2026-04-13 09:06:46,2026-04-13,2026-04,False,BRW0002010,True,Asia/Dubai,True,False,False
CALL0063923,ACC0016686,BRW0002920,2026-01-17 14:24:52,AGT0000770,CMP0000045,OUTBOUND,VND0000003,FAILED,94,UTC,63923,2026-01-17 14:24:52,2026-01-17,2026-01,False,BRW0005071,True,Asia/Dubai,True,False,False
CALL0063924,ACC0024664,BRW0003625,2026-01-18 21:52:13,AGT0000361,CMP0000114,OUTBOUND,VND0000013,BUSY,476,Asia/Kolkata,63924,2026-01-18 21:52:13,2026-01-18,2026-01,False,BRW0004113,True,UTC,True,False,False
CALL0063925,ACC0022791,BRW0004064,2026-05-20 13:56:54,AGT0000255,CMP0000021,OUTBOUND,VND0000006,BUSY,158,Asia/Kolkata,63925,2026-05-20 13:56:54,2026-05-20,2026-05,False,BRW0003236,True,Asia/Kolkata,False,False,False
CALL0063926,ACC0005490,BRW0004356,2026-05-07 16:55:09,AGT0000286,CMP0000006,INBOUND,VND0000006,ANSWERED,249,UTC,63926,2026-05-07 16:55:09,2026-05-07,2026-05,False,BRW0001036,True,Asia/Dubai,True,False,False
CALL0063927,ACC0005832,BRW0008354,2026-01-24 18:09:02,AGT0000961,CMP0000106,OUTBOUND,VND0000014,BUSY,802,Asia/Dubai,63927,2026-01-24 18:09:02,2026-01-24,2026-01,False,BRW0009433,True,UTC,True,False,False
CALL0063928,ACC0002493,BRW0005433,2026-04-23 10:14:26,AGT0000123,CMP0000093,OUTBOUND,VND0000014,NO_ANSWER,182,UTC,63928,2026-04-23 10:14:26,2026-04-23,2026-04,False,BRW0003124,True,UTC,False,False,False
CALL0063929,ACC0018940,BRW0009951,2026-01-18 11:10:37,AGT0000428,CMP0000086,OUTBOUND,VND0000014,BUSY,830,Asia/Kolkata,63929,2026-01-18 11:10:37,2026-01-18,2026-01,False,BRW0007763,True,UTC,True,False,False
CALL0063930,ACC0016827,BRW0001131,2026-05-06 12:24:57,AGT0000059,CMP0000120,OUTBOUND,VND0000004,BUSY,876,Asia/Dubai,63930,2026-05-06 12:24:57,2026-05-06,2026-05,False,BRW0008648,True,Asia/Kolkata,True,False,False
CALL0063931,ACC0018041,BRW0002164,2026-03-07 17:11:04,AGT0000034,CMP0000054,OUTBOUND,VND0000009,BUSY,508,Asia/Kolkata,63931,2026-03-07 17:11:04,2026-03-07,2026-03,False,BRW0003792,True,Asia/Kolkata,False,False,False
CALL0063932,ACC0000224,BRW0010699,2026-01-09 04:35:33,AGT0000007,CMP0000013,INBOUND,VND0000004,NO_ANSWER,570,Asia/Kolkata,63932,2026-01-09 04:35:33,2026-01-09,2026-01,False,BRW0007613,True,UTC,True,False,False
CALL0063933,ACC0007708,BRW0002668,2026-03-12 08:38:41,AGT0000147,CMP0000092,OUTBOUND,VND0000015,VOICEMAIL,652,UTC,63933,2026-03-12 08:38:41,2026-03-12,2026-03,False,BRW0003010,True,Asia/Dubai,True,False,False
CALL0063934,ACC0014437,BRW0008491,2026-04-27 11:49:04,AGT0000290,CMP0000003,OUTBOUND,VND0000004,BUSY,640,UTC,63934,2026-04-27 11:49:04,2026-04-27,2026-04,False,BRW0006426,True,UTC,False,False,False
CALL0063935,ACC0006018,BRW0008186,2026-01-23 14:41:52,AGT0000679,CMP0000116,INBOUND,VND0000002,FAILED,408,Asia/Kolkata,63935,2026-01-23 14:41:52,2026-01-23,2026-01,False,BRW0001654,True,UTC,True,False,False
CALL0063936,ACC0025682,BRW0010129,2026-07-03 15:52:58,AGT0000829,CMP0000050,OUTBOUND,VND0000009,NO_ANSWER,738,UTC,63936,2026-07-03 15:52:58,2026-07-03,2026-07,False,BRW0003260,True,Asia/Kolkata,True,False,False
CALL0063937,ACC0006123,BRW0002580,2026-03-12 11:58:59,AGT0000096,CMP0000082,OUTBOUND,VND0000004,ANSWERED,665,UTC,63937,2026-03-12 11:58:59,2026-03-12,2026-03,False,BRW0007717,True,Asia/Kolkata,True,False,False
CALL0063938,ACC0019049,BRW0006048,2026-08-04 06:52:45,AGT0000192,CMP0000026,OUTBOUND,VND0000014,BUSY,184,Asia/Dubai,63938,2026-08-04 06:52:45,2026-08-04,2026-08,False,BRW0011234,True,UTC,True,False,False
CALL0063939,ACC0018909,BRW0005567,2026-01-29 20:38:27,AGT0000232,CMP0000047,OUTBOUND,VND0000004,ANSWERED,29,Asia/Kolkata,63939,2026-01-29 20:38:27,2026-01-29,2026-01,False,BRW0007657,True,Asia/Dubai,True,False,False
CALL0063940,ACC0027848,BRW0006635,2026-07-30 21:28:08,AGT0000107,CMP0000029,INBOUND,VND0000003,VOICEMAIL,312,Asia/Kolkata,63940,2026-07-30 21:28:08,2026-07-30,2026-07,False,BRW0001288,True,Asia/Dubai,True,False,False
CALL0063941,ACC0026688,BRW0002412,2026-07-13 18:52:57,AGT0000624,CMP0000057,OUTBOUND,VND0000012,FAILED,312,Asia/Dubai,63941,2026-07-13 18:52:57,2026-07-13,2026-07,False,BRW0002780,True,Asia/Kolkata,True,False,False
CALL0063942,ACC0007370,BRW0005074,2026-02-22 06:31:06,AGT0000662,CMP0000025,OUTBOUND,VND0000006,NO_ANSWER,551,Asia/Kolkata,63942,2026-02-22 06:31:06,2026-02-22,2026-02,False,BRW0010818,True,Asia/Kolkata,False,False,False
CALL0063943,ACC0028951,BRW0008005,2026-07-20 07:55:57,AGT0000783,CMP0000090,OUTBOUND,VND0000006,VOICEMAIL,578,UTC,63943,2026-07-20 07:55:57,2026-07-20,2026-07,False,BRW0006195,True,UTC,False,False,False
CALL0063944,ACC0021593,BRW0006510,2026-07-12 21:49:16,AGT0000392,CMP0000073,OUTBOUND,VND0000006,VOICEMAIL,666,UTC,63944,2026-07-12 21:49:16,2026-07-12,2026-07,False,BRW0000699,True,Asia/Kolkata,True,False,False
CALL0063945,ACC0028624,BRW0000181,2026-01-02 17:36:18,AGT0000216,CMP0000019,OUTBOUND,VND0000003,VOICEMAIL,332,Asia/Kolkata,63945,2026-01-02 17:36:18,2026-01-02,2026-01,False,BRW0011598,True,Asia/Dubai,True,False,False
CALL0063946,ACC0010846,BRW0010637,2026-02-03 01:04:42,AGT0000395,CMP0000079,OUTBOUND,VND0000002,VOICEMAIL,534,Asia/Dubai,63946,2026-02-03 01:04:42,2026-02-03,2026-02,False,BRW0009890,True,Asia/Kolkata,True,False,False
CALL0063947,ACC0000541,BRW0006761,2026-06-14 20:45:28,AGT0000243,CMP0000097,OUTBOUND,VND0000008,VOICEMAIL,256,Asia/Dubai,63947,2026-06-14 20:45:28,2026-06-14,2026-06,False,BRW0004094,True,Asia/Dubai,False,False,False
CALL0063948,ACC0008869,BRW0002742,2026-07-21 13:44:11,AGT0000605,CMP0000063,OUTBOUND,VND0000008,BUSY,99,Asia/Dubai,63948,2026-07-21 13:44:11,2026-07-21,2026-07,False,BRW0006974,True,UTC,True,False,False
CALL0063949,ACC0021402,BRW0004665,2026-06-21 20:53:29,AGT0000030,CMP0000081,OUTBOUND,VND0000003,BUSY,217,Asia/Kolkata,63949,2026-06-21 20:53:29,2026-06-21,2026-06,False,BRW0003807,True,Asia/Dubai,True,False,False
CALL0063950,ACC0021638,BRW0005585,2026-06-05 18:06:52,AGT0000735,CMP0000005,INBOUND,VND0000015,VOICEMAIL,192,Asia/Dubai,63950,2026-06-05 18:06:52,2026-06-05,2026-06,False,BRW0010407,True,UTC,True,False,False
CALL0063951,ACC0024815,BRW0000963,2026-07-09 12:39:19,AGT0000704,CMP0000101,OUTBOUND,VND0000011,VOICEMAIL,614,Asia/Dubai,63951,2026-07-09 12:39:19,2026-07-09,2026-07,False,BRW0008993,True,UTC,True,False,False
CALL0063952,ACC0007456,BRW0001322,2026-05-05 17:47:56,AGT0000128,CMP0000017,OUTBOUND,VND0000012,BUSY,379,Asia/Kolkata,63952,2026-05-05 17:47:56,2026-05-05,2026-05,False,BRW0001718,True,UTC,True,False,False
CALL0063953,ACC0016420,BRW0011828,2026-02-06 14:30:25,AGT0000345,CMP0000069,OUTBOUND,VND0000008,BUSY,881,UTC,63953,2026-02-06 14:30:25,2026-02-06,2026-02,False,BRW0002413,True,Asia/Dubai,True,False,False
CALL0063954,ACC0002661,BRW0008009,2026-07-25 07:45:12,AGT0000199,CMP0000028,OUTBOUND,VND0000002,FAILED,242,UTC,63954,2026-07-25 07:45:12,2026-07-25,2026-07,False,BRW0009821,True,UTC,False,False,False
CALL0063955,ACC0017318,BRW0011368,2026-06-21 08:44:03,AGT0000355,CMP0000043,OUTBOUND,VND0000012,VOICEMAIL,325,UTC,63955,2026-06-21 08:44:03,2026-06-21,2026-06,False,BRW0002079,True,Asia/Kolkata,True,False,False
CALL0063956,ACC0024697,BRW0000063,2026-04-05 12:18:39,AGT0000381,CMP0000030,INBOUND,VND0000009,FAILED,801,UTC,63956,2026-04-05 12:18:39,2026-04-05,2026-04,False,BRW0010220,True,Asia/Kolkata,True,False,False
CALL0063957,ACC0008213,BRW0010772,2026-04-28 07:28:35,AGT0000758,CMP0000047,OUTBOUND,VND0000015,VOICEMAIL,538,Asia/Kolkata,63957,2026-04-28 07:28:35,2026-04-28,2026-04,False,BRW0005228,True,Asia/Kolkata,False,False,False
CALL0063958,ACC0029755,BRW0004313,2026-06-26 19:26:57,AGT0000088,CMP0000018,OUTBOUND,VND0000004,NO_ANSWER,852,Asia/Dubai,63958,2026-06-26 19:26:57,2026-06-26,2026-06,False,BRW0006925,True,Asia/Dubai,False,False,False
