attempt_id,account_id,borrower_id,event_at,call_id,agent_id,attempt_no,vendor_id,attempt_status,_source_row_number,event_at_standardized,event_date,event_month,timestamp_parse_failed
ATTEMPT0103351,ACC0024121,BRW0006764,2026-02-18 10:13:26,CALL0077714,AGT0000533,6,VND0000002,CONNECTED,103351,2026-02-18 10:13:26,2026-02-18,2026-02,False
ATTEMPT0103352,ACC0010683,BRW0010854,2026-07-23 11:14:23,CALL0089261,AGT0000328,6,VND0000015,NO_ANSWER,103352,2026-07-23 11:14:23,2026-07-23,2026-07,False
ATTEMPT0103353,ACC0009151,BRW0000569,2026-03-17 00:15:33,CALL0052870,AGT0000176,3,VND0000013,BUSY,103353,2026-03-17 00:15:33,2026-03-17,2026-03,False
ATTEMPT0103354,ACC0016348,BRW0005356,2026-01-14 18:26:31,CALL0070467,AGT0000533,1,VND0000010,CONNECTED,103354,2026-01-14 18:26:31,2026-01-14,2026-01,False
ATTEMPT0103355,ACC0001966,BRW0003050,2026-01-06 01:06:32,CALL0066476,AGT0000625,3,VND0000011,NO_ANSWER,103355,2026-01-06 01:06:32,2026-01-06,2026-01,False
ATTEMPT0103356,ACC0008683,BRW0007949,2026-01-29 02:26:38,CALL0076486,AGT0000836,6,VND0000011,CONNECTED,103356,2026-01-29 02:26:38,2026-01-29,2026-01,False
ATTEMPT0103357,ACC0018143,BRW0002171,2026-06-08 02:06:32,CALL0074222,AGT0000184,1,VND0000010,FAILED,103357,2026-06-08 02:06:32,2026-06-08,2026-06,False
ATTEMPT0103358,ACC0001312,BRW0001598,2026-03-17 22:02:16,CALL0028103,AGT0000988,1,VND0000013,FAILED,103358,2026-03-17 22:02:16,2026-03-17,2026-03,False
ATTEMPT0103359,ACC0013537,BRW0001782,2026-04-19 08:24:10,CALL0046501,AGT0000716,2,VND0000011,FAILED,103359,2026-04-19 08:24:10,2026-04-19,2026-04,False
ATTEMPT0103360,ACC0000859,BRW0008865,2026-03-15 08:39:25,CALL0010509,AGT0000321,7,VND0000006,FAILED,103360,2026-03-15 08:39:25,2026-03-15,2026-03,False
ATTEMPT0103361,ACC0016565,BRW0005668,2026-06-10 11:15:02,CALL0008361,AGT0000273,5,VND0000013,RINGING,103361,2026-06-10 11:15:02,2026-06-10,2026-06,False
ATTEMPT0103362,ACC0026128,BRW0011595,2026-07-08 14:37:38,CALL0043113,AGT0000613,3,VND0000014,CONNECTED,103362,2026-07-08 14:37:38,2026-07-08,2026-07,False
ATTEMPT0103363,ACC0015190,BRW0002136,2026-02-17 23:14:16,CALL0031403,AGT0000822,1,VND0000003,CONNECTED,103363,2026-02-17 23:14:16,2026-02-17,2026-02,False
ATTEMPT0103364,ACC0026386,BRW0001287,2026-06-10 20:20:37,CALL0036449,AGT0000357,6,VND0000011,BUSY,103364,2026-06-10 20:20:37,2026-06-10,2026-06,False
ATTEMPT0103365,ACC0001194,BRW0010454,2026-02-05 12:16:28,CALL0031529,AGT0000100,3,VND0000001,RINGING,103365,2026-02-05 12:16:28,2026-02-05,2026-02,False
ATTEMPT0103366,ACC0023816,BRW0010007,2026-03-09 09:57:30,CALL0052024,AGT0000110,6,VND0000013,RINGING,103366,2026-03-09 09:57:30,2026-03-09,2026-03,False
ATTEMPT0103367,ACC0007587,BRW0005391,2026-04-15 04:58:29,CALL0053776,AGT0000394,4,VND0000001,BUSY,103367,2026-04-15 04:58:29,2026-04-15,2026-04,False
ATTEMPT0103368,ACC0004673,BRW0000428,2026-06-16 10:08:28,CALL0030064,AGT0000629,5,VND0000010,CONNECTED,103368,2026-06-16 10:08:28,2026-06-16,2026-06,False
ATTEMPT0103369,ACC0014414,BRW0003893,2026-06-28 00:01:35,CALL0047899,AGT0000700,2,VND0000012,RINGING,103369,2026-06-28 00:01:35,2026-06-28,2026-06,False
ATTEMPT0103370,ACC0008709,BRW0009626,2026-05-21 06:40:13,CALL0064322,AGT0000603,4,VND0000015,NO_ANSWER,103370,2026-05-21 06:40:13,2026-05-21,2026-05,False
ATTEMPT0103371,ACC0011089,BRW0011440,2026-07-28 08:53:01,CALL0051484,AGT0000279,4,VND0000014,BUSY,103371,2026-07-28 08:53:01,2026-07-28,2026-07,False
ATTEMPT0103372,ACC0021391,BRW0003379,2026-07-21 10:42:48,CALL0041935,AGT0000064,6,VND0000012,CONNECTED,103372,2026-07-21 10:42:48,2026-07-21,2026-07,False
ATTEMPT0103373,ACC0002785,BRW0005481,2026-04-06 02:23:01,CALL0081430,AGT0000316,1,VND0000002,RINGING,103373,2026-04-06 02:23:01,2026-04-06,2026-04,False
ATTEMPT0103374,ACC0011671,BRW0002533,2026-01-07 17:30:27,CALL0026357,AGT0000153,6,VND0000005,BUSY,103374,2026-01-07 17:30:27,2026-01-07,2026-01,False
ATTEMPT0103375,ACC0006555,BRW0003933,2026-02-12 20:30:08,CALL0066979,AGT0000522,4,VND0000002,BUSY,103375,2026-02-12 20:30:08,2026-02-12,2026-02,False
ATTEMPT0103376,ACC0016977,BRW0005469,2026-02-13 04:02:22,CALL0040712,AGT0000824,1,VND0000006,RINGING,103376,2026-02-13 04:02:22,2026-02-13,2026-02,False
ATTEMPT0103377,ACC0017023,BRW0010826,2026-07-09 09:40:08,CALL0029829,AGT0000681,2,VND0000010,BUSY,103377,2026-07-09 09:40:08,2026-07-09,2026-07,False
ATTEMPT0103378,ACC0016472,BRW0000616,2026-05-09 10:02:06,CALL0082919,AGT0000555,1,VND0000008,RINGING,103378,2026-05-09 10:02:06,2026-05-09,2026-05,False
ATTEMPT0103379,ACC0025504,BRW0000511,2026-05-22 16:55:22,CALL0070103,AGT0000787,1,VND0000004,BUSY,103379,2026-05-22 16:55:22,2026-05-22,2026-05,False
ATTEMPT0103380,ACC0009312,BRW0006684,2026-06-15 16:01:43,CALL0077617,AGT0000954,5,VND0000009,BUSY,103380,2026-06-15 16:01:43,2026-06-15,2026-06,False
ATTEMPT0103381,ACC0010155,BRW0001902,2026-05-06 01:03:01,CALL0027315,AGT0000008,3,VND0000010,CONNECTED,103381,2026-05-06 01:03:01,2026-05-06,2026-05,False
ATTEMPT0103382,ACC0018438,BRW0009502,2026-07-06 13:13:08,CALL0073135,AGT0000222,3,VND0000001,CONNECTED,103382,2026-07-06 13:13:08,2026-07-06,2026-07,False
ATTEMPT0103383,ACC0005370,BRW0008413,2026-07-24 15:29:04,CALL0026861,AGT0000077,6,VND0000011,RINGING,103383,2026-07-24 15:29:04,2026-07-24,2026-07,False
ATTEMPT0103384,ACC0019604,BRW0007059,2026-03-20 08:51:15,CALL0045698,AGT0000591,3,VND0000006,FAILED,103384,2026-03-20 08:51:15,2026-03-20,2026-03,False
ATTEMPT0103385,ACC0001235,BRW0000497,2026-06-05 18:12:59,CALL0004921,AGT0000664,6,VND0000013,CONNECTED,103385,2026-06-05 18:12:59,2026-06-05,2026-06,False
ATTEMPT0103386,ACC0007630,BRW0000700,2026-07-07 16:17:28,CALL0060644,AGT0000803,7,VND0000015,BUSY,103386,2026-07-07 16:17:28,2026-07-07,2026-07,False
ATTEMPT0103387,ACC0010284,BRW0010880,2026-01-09 16:56:53,CALL0066705,AGT0000858,2,VND0000014,CONNECTED,103387,2026-01-09 16:56:53,2026-01-09,2026-01,False
ATTEMPT0103388,ACC0025962,BRW0008240,2026-07-14 02:57:57,CALL0037915,AGT0000652,4,VND0000007,RINGING,103388,2026-07-14 02:57:57,2026-07-14,2026-07,False
ATTEMPT0103389,ACC0013251,BRW0009445,2026-04-27 10:45:33,CALL0032445,AGT0000767,1,VND0000008,BUSY,103389,2026-04-27 10:45:33,2026-04-27,2026-04,False
ATTEMPT0103390,ACC0008718,BRW0007574,2026-07-05 14:10:11,CALL0072289,AGT0000921,4,VND0000014,NO_ANSWER,103390,2026-07-05 14:10:11,2026-07-05,2026-07,False
ATTEMPT0103391,ACC0024623,BRW0002763,2026-07-29 08:15:37,CALL0077393,AGT0000868,7,VND0000007,NO_ANSWER,103391,2026-07-29 08:15:37,2026-07-29,2026-07,False
ATTEMPT0103392,ACC0024756,BRW0004061,2026-03-12 17:45:28,CALL0073977,AGT0000447,3,VND0000007,NO_ANSWER,103392,2026-03-12 17:45:28,2026-03-12,2026-03,False
ATTEMPT0103393,ACC0025210,BRW0005697,2026-04-27 06:37:47,CALL0064070,AGT0000260,1,VND0000007,FAILED,103393,2026-04-27 06:37:47,2026-04-27,2026-04,False
ATTEMPT0103394,ACC0011556,BRW0001735,2026-05-29 07:14:53,CALL0057698,AGT0000668,2,VND0000009,CONNECTED,103394,2026-05-29 07:14:53,2026-05-29,2026-05,False
ATTEMPT0103395,ACC0001701,BRW0005915,2026-01-14 16:43:06,CALL0038082,AGT0000342,5,VND0000002,CONNECTED,103395,2026-01-14 16:43:06,2026-01-14,2026-01,False
ATTEMPT0103396,ACC0019472,BRW0000644,2026-07-22 12:36:29,CALL0070096,AGT0000685,3,VND0000007,CONNECTED,103396,2026-07-22 12:36:29,2026-07-22,2026-07,False
ATTEMPT0103397,ACC0010808,BRW0009419,2026-01-27 23:16:06,CALL0049937,AGT0000710,6,VND0000015,BUSY,103397,2026-01-27 23:16:06,2026-01-27,2026-01,False
ATTEMPT0103398,ACC0013570,BRW0006495,2026-05-02 19:41:10,CALL0079903,AGT0000027,1,VND0000008,FAILED,103398,2026-05-02 19:41:10,2026-05-02,2026-05,False
ATTEMPT0103399,ACC0015452,BRW0011872,2026-03-22 08:27:53,CALL0017545,AGT0000744,7,VND0000012,NO_ANSWER,103399,2026-03-22 08:27:53,2026-03-22,2026-03,False
ATTEMPT0103400,ACC0028932,BRW0005640,2026-04-21 16:45:49,CALL0071650,AGT0000793,7,VND0000012,BUSY,103400,2026-04-21 16:45:49,2026-04-21,2026-04,False
ATTEMPT0103401,ACC0013744,BRW0005799,2026-01-10 08:42:15,CALL0080188,AGT0000515,1,VND0000005,CONNECTED,103401,2026-01-10 08:42:15,2026-01-10,2026-01,False
ATTEMPT0103402,ACC0000957,BRW0005778,2026-06-14 12:02:30,CALL0024318,AGT0000809,5,VND0000014,FAILED,103402,2026-06-14 12:02:30,2026-06-14,2026-06,False
ATTEMPT0103403,ACC0025816,BRW0001510,2026-05-16 12:14:50,CALL0007939,AGT0000776,4,VND0000015,CONNECTED,103403,2026-05-16 12:14:50,2026-05-16,2026-05,False
ATTEMPT0103404,ACC0008902,BRW0011348,2026-02-01 21:20:54,CALL0035716,AGT0000245,4,VND0000012,CONNECTED,103404,2026-02-01 21:20:54,2026-02-01,2026-02,False
ATTEMPT0103405,ACC0022697,BRW0007392,2026-07-23 15:46:04,CALL0044851,AGT0000925,5,VND0000007,BUSY,103405,2026-07-23 15:46:04,2026-07-23,2026-07,False
ATTEMPT0103406,ACC0015141,BRW0006140,2026-02-26 20:21:59,CALL0006484,AGT0000662,4,VND0000010,BUSY,103406,2026-02-26 20:21:59,2026-02-26,2026-02,False
ATTEMPT0103407,ACC0003499,BRW0011738,2026-05-13 03:07:45,CALL0008968,AGT0000137,5,VND0000014,FAILED,103407,2026-05-13 03:07:45,2026-05-13,2026-05,False
ATTEMPT0103408,ACC0025574,BRW0008599,2026-06-05 17:48:14,CALL0069819,AGT0000486,3,VND0000004,FAILED,103408,2026-06-05 17:48:14,2026-06-05,2026-06,False
ATTEMPT0103409,ACC0020314,BRW0005158,2026-02-14 07:07:37,CALL0063072,AGT0000387,1,VND0000013,RINGING,103409,2026-02-14 07:07:37,2026-02-14,2026-02,False
ATTEMPT0103410,ACC0013875,BRW0006636,2026-04-26 17:46:07,CALL0015219,AGT0000409,1,VND0000014,FAILED,103410,2026-04-26 17:46:07,2026-04-26,2026-04,False
ATTEMPT0103411,ACC0016143,BRW0004971,2026-04-25 04:21:46,CALL0061569,AGT0000173,2,VND0000010,FAILED,103411,2026-04-25 04:21:46,2026-04-25,2026-04,False
ATTEMPT0103412,ACC0020558,BRW0001279,2026-07-01 05:56:53,CALL0045150,AGT0000159,1,VND0000012,NO_ANSWER,103412,2026-07-01 05:56:53,2026-07-01,2026-07,False
ATTEMPT0103413,ACC0017877,BRW0009679,2026-05-01 07:08:20,CALL0076796,AGT0000429,5,VND0000011,FAILED,103413,2026-05-01 07:08:20,2026-05-01,2026-05,False
ATTEMPT0103414,ACC0010426,BRW0000058,2026-03-21 16:37:53,CALL0046918,AGT0000982,6,VND0000003,BUSY,103414,2026-03-21 16:37:53,2026-03-21,2026-03,False
ATTEMPT0103415,ACC0010537,BRW0005562,2026-04-07 10:34:50,CALL0024535,AGT0000123,6,VND0000008,NO_ANSWER,103415,2026-04-07 10:34:50,2026-04-07,2026-04,False
ATTEMPT0103416,ACC0012930,BRW0004811,2026-07-21 07:49:54,CALL0023855,AGT0000169,3,VND0000004,NO_ANSWER,103416,2026-07-21 07:49:54,2026-07-21,2026-07,False
ATTEMPT0103417,ACC0019581,BRW0008643,2026-06-23 06:45:21,CALL0058569,AGT0000966,1,VND0000002,BUSY,103417,2026-06-23 06:45:21,2026-06-23,2026-06,False
ATTEMPT0103418,ACC0012463,BRW0001232,2026-07-10 01:45:28,CALL0042802,AGT0000141,4,VND0000002,RINGING,103418,2026-07-10 01:45:28,2026-07-10,2026-07,False
ATTEMPT0103419,ACC0005648,BRW0006793,2026-01-27 01:51:22,CALL0064065,AGT0000183,2,VND0000014,FAILED,103419,2026-01-27 01:51:22,2026-01-27,2026-01,False
ATTEMPT0103420,ACC0005555,BRW0011219,2026-05-11 06:40:27,CALL0008329,AGT0000957,1,VND0000009,RINGING,103420,2026-05-11 06:40:27,2026-05-11,2026-05,False
ATTEMPT0103421,ACC0015257,BRW0010654,2026-06-05 13:44:07,CALL0045629,AGT0000617,4,,FAILED,103421,2026-06-05 13:44:07,2026-06-05,2026-06,False
ATTEMPT0103422,ACC0017124,BRW0011089,2026-02-22 12:39:22,CALL0082356,AGT0000853,1,VND0000003,RINGING,103422,2026-02-22 12:39:22,2026-02-22,2026-02,False
ATTEMPT0103423,ACC0015058,BRW0010905,2026-04-12 06:55:17,CALL0003962,AGT0000428,2,VND0000004,NO_ANSWER,103423,2026-04-12 06:55:17,2026-04-12,2026-04,False
ATTEMPT0103424,ACC0026758,BRW0010118,2026-02-06 18:11:17,CALL0011816,AGT0000551,1,VND0000015,BUSY,103424,2026-02-06 18:11:17,2026-02-06,2026-02,False
ATTEMPT0103425,ACC0010297,BRW0003160,2026-03-15 07:19:53,CALL0010856,AGT0000953,3,VND0000014,FAILED,103425,2026-03-15 07:19:53,2026-03-15,2026-03,False
ATTEMPT0103426,ACC0003565,BRW0009236,2026-05-04 13:56:44,CALL0044597,AGT0000172,6,VND0000012,FAILED,103426,2026-05-04 13:56:44,2026-05-04,2026-05,False
ATTEMPT0103427,ACC0001168,BRW0007473,2026-02-18 02:46:13,CALL0002696,AGT0000589,6,VND0000011,NO_ANSWER,103427,2026-02-18 02:46:13,2026-02-18,2026-02,False
ATTEMPT0103428,ACC0023817,BRW0009686,2026-07-26 10:46:34,CALL0060094,AGT0000869,4,VND0000007,FAILED,103428,2026-07-26 10:46:34,2026-07-26,2026-07,False
ATTEMPT0103429,ACC0007796,BRW0005426,2026-06-02 00:18:53,CALL0024767,AGT0000385,3,VND0000004,BUSY,103429,2026-06-02 00:18:53,2026-06-02,2026-06,False
ATTEMPT0103430,ACC0017668,BRW0008808,2026-02-28 18:47:48,CALL0080961,AGT0000987,1,VND0000009,RINGING,103430,2026-02-28 18:47:48,2026-02-28,2026-02,False
ATTEMPT0103431,ACC0025403,BRW0000414,2026-07-31 06:07:24,CALL0013014,AGT0000244,5,VND0000010,RINGING,103431,2026-07-31 06:07:24,2026-07-31,2026-07,False
ATTEMPT0103432,ACC0003370,BRW0004264,2026-04-07 21:44:54,CALL0066370,AGT0000572,2,VND0000002,CONNECTED,103432,2026-04-07 21:44:54,2026-04-07,2026-04,False
ATTEMPT0103433,ACC0008814,BRW0009695,2026-03-25 22:35:58,CALL0050589,AGT0000437,4,VND0000015,CONNECTED,103433,2026-03-25 22:35:58,2026-03-25,2026-03,False
ATTEMPT0103434,ACC0005733,BRW0003303,2026-06-09 10:35:52,CALL0067661,AGT0000212,3,VND0000012,CONNECTED,103434,2026-06-09 10:35:52,2026-06-09,2026-06,False
ATTEMPT0103435,ACC0020138,BRW0005103,2026-06-03 07:12:45,CALL0060423,AGT0000797,3,VND0000008,FAILED,103435,2026-06-03 07:12:45,2026-06-03,2026-06,False
ATTEMPT0103436,ACC0024307,BRW0008747,2026-06-25 18:39:03,CALL0019457,AGT0000660,3,VND0000013,BUSY,103436,2026-06-25 18:39:03,2026-06-25,2026-06,False
ATTEMPT0103437,ACC0007564,BRW0006816,2026-04-02 20:32:50,CALL0002576,AGT0000563,4,VND0000009,CONNECTED,103437,2026-04-02 20:32:50,2026-04-02,2026-04,False
ATTEMPT0103438,ACC0013510,BRW0000262,2026-07-16 13:23:48,CALL0045273,AGT0000384,5,VND0000014,NO_ANSWER,103438,2026-07-16 13:23:48,2026-07-16,2026-07,False
ATTEMPT0103439,ACC0021452,BRW0011285,2026-01-10 23:26:14,CALL0010736,AGT0000196,5,VND0000007,FAILED,103439,2026-01-10 23:26:14,2026-01-10,2026-01,False
ATTEMPT0103440,ACC0014643,BRW0000374,2026-02-04 06:05:58,CALL0081958,AGT0000651,5,VND0000011,RINGING,103440,2026-02-04 06:05:58,2026-02-04,2026-02,False
ATTEMPT0103441,ACC0023962,BRW0010456,2026-06-06 16:10:00,CALL0003499,AGT0000766,7,VND0000009,RINGING,103441,2026-06-06 16:10:00,2026-06-06,2026-06,False
ATTEMPT0103442,ACC0021470,BRW0003587,2026-04-10 19:47:58,CALL0000874,AGT0000955,4,VND0000012,NO_ANSWER,103442,2026-04-10 19:47:58,2026-04-10,2026-04,False
ATTEMPT0103443,ACC0017174,BRW0004219,2026-07-12 09:04:32,CALL0003922,AGT0000131,4,VND0000004,RINGING,103443,2026-07-12 09:04:32,2026-07-12,2026-07,False
ATTEMPT0103444,ACC0029572,BRW0002433,2026-07-10 04:56:27,CALL0007854,AGT0000318,4,VND0000011,FAILED,103444,2026-07-10 04:56:27,2026-07-10,2026-07,False
ATTEMPT0103445,ACC0026242,BRW0007520,2026-03-03 06:43:52,CALL0072372,AGT0000138,2,VND0000007,FAILED,103445,2026-03-03 06:43:52,2026-03-03,2026-03,False
ATTEMPT0103446,ACC0018431,BRW0009792,2026-03-09 12:12:45,CALL0062141,AGT0000423,5,VND0000004,CONNECTED,103446,2026-03-09 12:12:45,2026-03-09,2026-03,False
ATTEMPT0103447,ACC0026411,BRW0004012,2026-07-21 17:27:56,CALL0048006,AGT0000716,4,VND0000003,NO_ANSWER,103447,2026-07-21 17:27:56,2026-07-21,2026-07,False
ATTEMPT0103448,ACC0016370,BRW0010166,2026-01-15 18:07:40,CALL0035651,AGT0000308,1,VND0000002,BUSY,103448,2026-01-15 18:07:40,2026-01-15,2026-01,False
ATTEMPT0103449,ACC0009313,BRW0003691,2026-03-26 23:30:02,CALL0082697,AGT0000671,1,,FAILED,103449,2026-03-26 23:30:02,2026-03-26,2026-03,False
ATTEMPT0103450,ACC0002869,BRW0008737,2026-02-06 02:56:11,CALL0043904,AGT0000565,2,VND0000014,RINGING,103450,2026-02-06 02:56:11,2026-02-06,2026-02,False
ATTEMPT0103451,ACC0016711,BRW0008655,2026-03-29 04:26:04,CALL0087033,AGT0000292,7,VND0000006,FAILED,103451,2026-03-29 04:26:04,2026-03-29,2026-03,False
ATTEMPT0103452,ACC0028100,BRW0006538,2026-04-26 21:38:54,CALL0056100,AGT0000561,7,VND0000015,FAILED,103452,2026-04-26 21:38:54,2026-04-26,2026-04,False
ATTEMPT0103453,ACC0018103,BRW0005590,2026-02-14 09:09:41,CALL0025331,AGT0000300,2,VND0000005,BUSY,103453,2026-02-14 09:09:41,2026-02-14,2026-02,False
ATTEMPT0103454,ACC0020854,BRW0005252,2026-02-15 15:49:06,CALL0070997,AGT0000978,4,VND0000007,CONNECTED,103454,2026-02-15 15:49:06,2026-02-15,2026-02,False
ATTEMPT0103455,ACC0004680,BRW0005256,2026-05-10 23:23:06,CALL0027365,AGT0000584,7,VND0000008,FAILED,103455,2026-05-10 23:23:06,2026-05-10,2026-05,False
ATTEMPT0103456,ACC0017867,BRW0002713,2026-03-17 19:33:48,CALL0082076,AGT0000351,4,VND0000011,CONNECTED,103456,2026-03-17 19:33:48,2026-03-17,2026-03,False
ATTEMPT0103457,ACC0026094,BRW0000684,2026-07-15 22:04:23,CALL0044656,AGT0000670,5,VND0000004,FAILED,103457,2026-07-15 22:04:23,2026-07-15,2026-07,False
ATTEMPT0103458,ACC0007272,BRW0001005,2026-02-19 00:16:27,CALL0005585,AGT0000336,1,VND0000006,NO_ANSWER,103458,2026-02-19 00:16:27,2026-02-19,2026-02,False
ATTEMPT0103459,ACC0011793,BRW0011275,2026-01-04 18:00:54,CALL0011084,AGT0000569,2,VND0000003,RINGING,103459,2026-01-04 18:00:54,2026-01-04,2026-01,False
ATTEMPT0103460,ACC0019582,BRW0001843,2026-05-09 23:05:36,CALL0070752,AGT0000495,7,VND0000008,BUSY,103460,2026-05-09 23:05:36,2026-05-09,2026-05,False
ATTEMPT0103461,ACC0022768,BRW0003481,2026-06-30 15:11:02,CALL0077865,AGT0000515,3,VND0000010,RINGING,103461,2026-06-30 15:11:02,2026-06-30,2026-06,False
ATTEMPT0103462,ACC0020118,BRW0002614,2026-05-02 13:26:52,CALL0001641,AGT0000851,3,VND0000015,RINGING,103462,2026-05-02 13:26:52,2026-05-02,2026-05,False
ATTEMPT0103463,ACC0009402,BRW0001363,2026-04-10 20:04:50,CALL0021848,AGT0000513,4,VND0000003,RINGING,103463,2026-04-10 20:04:50,2026-04-10,2026-04,False
ATTEMPT0103464,ACC0021768,BRW0002009,2026-04-19 04:44:41,CALL0055886,AGT0000534,2,VND0000012,BUSY,103464,2026-04-19 04:44:41,2026-04-19,2026-04,False
ATTEMPT0103465,ACC0018905,BRW0007170,2026-06-16 16:29:04,CALL0063225,AGT0000385,4,VND0000010,BUSY,103465,2026-06-16 16:29:04,2026-06-16,2026-06,False
ATTEMPT0103466,ACC0026435,BRW0011987,2026-06-07 07:40:00,CALL0089178,AGT0000375,3,VND0000001,CONNECTED,103466,2026-06-07 07:40:00,2026-06-07,2026-06,False
ATTEMPT0103467,ACC0024156,BRW0005443,2026-02-02 04:10:27,CALL0088476,AGT0000454,1,VND0000011,FAILED,103467,2026-02-02 04:10:27,2026-02-02,2026-02,False
ATTEMPT0103468,ACC0005612,BRW0011498,2026-02-15 00:55:52,CALL0086615,AGT0000951,1,VND0000007,CONNECTED,103468,2026-02-15 00:55:52,2026-02-15,2026-02,False
ATTEMPT0103469,ACC0015059,BRW0003232,2026-08-05 20:06:14,CALL0011129,AGT0000227,5,VND0000004,FAILED,103469,2026-08-05 20:06:14,2026-08-05,2026-08,False
ATTEMPT0103470,ACC0022408,BRW0011400,2026-08-08 04:03:26,CALL0001331,AGT0000648,1,VND0000010,BUSY,103470,2026-08-08 04:03:26,2026-08-08,2026-08,False
ATTEMPT0103471,ACC0000011,BRW0006241,2026-03-12 22:41:02,CALL0056327,AGT0000428,5,VND0000004,BUSY,103471,2026-03-12 22:41:02,2026-03-12,2026-03,False
ATTEMPT0103472,ACC0019466,BRW0006691,2026-02-20 01:26:27,CALL0010173,AGT0000908,6,VND0000014,RINGING,103472,2026-02-20 01:26:27,2026-02-20,2026-02,False
ATTEMPT0103473,ACC0005478,BRW0003355,2026-03-11 06:14:52,CALL0029125,AGT0000687,6,VND0000013,RINGING,103473,2026-03-11 06:14:52,2026-03-11,2026-03,False
ATTEMPT0103474,ACC0026637,BRW0004348,2026-06-21 14:19:42,CALL0054675,AGT0000090,5,VND0000008,NO_ANSWER,103474,2026-06-21 14:19:42,2026-06-21,2026-06,False
ATTEMPT0103475,ACC0018657,BRW0006377,2026-02-09 13:33:44,CALL0066577,AGT0000386,4,VND0000005,FAILED,103475,2026-02-09 13:33:44,2026-02-09,2026-02,False
ATTEMPT0103476,ACC0020336,BRW0006387,2026-03-29 16:02:57,CALL0088214,AGT0000063,4,VND0000009,RINGING,103476,2026-03-29 16:02:57,2026-03-29,2026-03,False
ATTEMPT0103477,ACC0023611,BRW0008873,2026-03-29 00:42:57,CALL0039423,AGT0000236,7,VND0000015,RINGING,103477,2026-03-29 00:42:57,2026-03-29,2026-03,False
ATTEMPT0103478,ACC0008060,BRW0010209,2026-07-31 09:15:07,CALL0063172,AGT0000057,7,VND0000003,FAILED,103478,2026-07-31 09:15:07,2026-07-31,2026-07,False
ATTEMPT0103479,ACC0023450,BRW0001770,2026-06-21 21:22:13,CALL0042825,AGT0000079,6,VND0000009,BUSY,103479,2026-06-21 21:22:13,2026-06-21,2026-06,False
ATTEMPT0103480,ACC0024474,BRW0007836,2026-06-26 20:01:07,CALL0010709,AGT0000466,2,VND0000006,RINGING,103480,2026-06-26 20:01:07,2026-06-26,2026-06,False
ATTEMPT0103481,ACC0006158,BRW0007251,2026-05-19 13:03:09,CALL0010371,AGT0000320,6,VND0000010,FAILED,103481,2026-05-19 13:03:09,2026-05-19,2026-05,False
ATTEMPT0103482,ACC0016990,BRW0010373,2026-05-16 10:37:54,CALL0037317,AGT0000258,3,VND0000013,RINGING,103482,2026-05-16 10:37:54,2026-05-16,2026-05,False
ATTEMPT0103483,ACC0018310,BRW0005293,2026-04-19 07:33:32,CALL0049994,AGT0000680,7,VND0000003,FAILED,103483,2026-04-19 07:33:32,2026-04-19,2026-04,False
ATTEMPT0103484,ACC0014274,BRW0009672,2026-02-11 03:34:38,CALL0053878,AGT0000203,1,VND0000013,CONNECTED,103484,2026-02-11 03:34:38,2026-02-11,2026-02,False
ATTEMPT0103485,ACC0006871,BRW0003750,2026-07-20 04:40:50,CALL0081754,AGT0000695,6,VND0000011,CONNECTED,103485,2026-07-20 04:40:50,2026-07-20,2026-07,False
ATTEMPT0103486,ACC0009795,BRW0011826,2026-06-03 21:47:16,CALL0048562,AGT0000880,7,VND0000004,BUSY,103486,2026-06-03 21:47:16,2026-06-03,2026-06,False
ATTEMPT0103487,ACC0002257,BRW0000457,2026-02-05 10:54:55,CALL0075028,AGT0000565,3,VND0000001,FAILED,103487,2026-02-05 10:54:55,2026-02-05,2026-02,False
ATTEMPT0103488,ACC0018114,BRW0004302,2026-01-23 17:19:06,CALL0005301,AGT0000349,2,VND0000013,CONNECTED,103488,2026-01-23 17:19:06,2026-01-23,2026-01,False
ATTEMPT0103489,ACC0017185,BRW0011014,2026-01-30 14:44:21,CALL0079869,AGT0000918,3,VND0000004,NO_ANSWER,103489,2026-01-30 14:44:21,2026-01-30,2026-01,False
ATTEMPT0103490,ACC0020746,BRW0009574,2026-06-04 03:27:13,CALL0043397,AGT0000876,4,VND0000001,CONNECTED,103490,2026-06-04 03:27:13,2026-06-04,2026-06,False
ATTEMPT0103491,ACC0014491,BRW0005608,2026-04-28 16:03:54,CALL0028997,AGT0000590,3,VND0000013,CONNECTED,103491,2026-04-28 16:03:54,2026-04-28,2026-04,False
ATTEMPT0103492,ACC0005501,BRW0007154,2026-06-18 20:57:39,CALL0073344,AGT0000648,7,VND0000007,CONNECTED,103492,2026-06-18 20:57:39,2026-06-18,2026-06,False
ATTEMPT0103493,ACC0024838,BRW0000004,2026-04-19 07:06:38,CALL0058033,AGT0000376,6,VND0000002,RINGING,103493,2026-04-19 07:06:38,2026-04-19,2026-04,False
ATTEMPT0103494,ACC0025375,BRW0007516,2026-07-02 05:26:48,CALL0069081,AGT0000922,7,VND0000004,BUSY,103494,2026-07-02 05:26:48,2026-07-02,2026-07,False
ATTEMPT0103495,ACC0020788,BRW0011912,2026-03-23 14:12:02,CALL0034050,AGT0000356,5,VND0000001,RINGING,103495,2026-03-23 14:12:02,2026-03-23,2026-03,False
