session_id,agent_id,login_at,channel,device_id,timezone,logout_at,_source_row_number,login_at_standardized,logout_at_standardized,session_duration_minutes,invalid_session_time
SES0013457,AGT0000483,2026-03-29 03:55:36,FIELD,DEV00195,UTC,2026-03-29 10:02:22,13457,2026-03-29 03:55:36,2026-03-29 10:02:22,366.76666666666665,False
SES0013458,AGT0000988,2026-04-26 06:00:28,VOICE,DEV00844,UTC,2026-04-26 08:24:21,13458,2026-04-26 06:00:28,2026-04-26 08:24:21,143.88333333333333,False
SES0013459,AGT0000309,2026-07-11 16:12:51,SMS,DEV00228,UTC,2026-07-12 01:33:59,13459,2026-07-11 16:12:51,2026-07-12 01:33:59,561.1333333333333,False
SES0013460,AGT0000752,2026-06-09 12:11:45,WHATSAPP,DEV00626,UTC,2026-06-09 19:51:32,13460,2026-06-09 12:11:45,2026-06-09 19:51:32,459.78333333333336,False
SES0013461,AGT0000026,2026-03-19 20:15:41,WHATSAPP,DEV00036,Asia/Kolkata,2026-03-19 20:53:37,13461,2026-03-19 20:15:41,2026-03-19 20:53:37,37.93333333333333,False
SES0013462,AGT0000620,2026-04-28 11:13:52,WHATSAPP,DEV00484,UTC,2026-04-28 13:28:52,13462,2026-04-28 11:13:52,2026-04-28 13:28:52,135.0,False
SES0013463,AGT0000974,2026-02-28 03:15:33,SMS,DEV00132,UTC,2026-02-28 07:07:16,13463,2026-02-28 03:15:33,2026-02-28 07:07:16,231.71666666666667,False
SES0013464,AGT0000882,2026-06-04 11:44:30,VOICE,DEV01348,Asia/Kolkata,2026-06-04 18:32:17,13464,2026-06-04 11:44:30,2026-06-04 18:32:17,407.78333333333336,False
SES0013465,AGT0000560,2026-05-25 05:07:48,SMS,DEV00717,UTC,2026-05-25 15:02:06,13465,2026-05-25 05:07:48,2026-05-25 15:02:06,594.3,False
SES0013466,AGT0000829,2026-07-08 00:22:23,VOICE,DEV00863,Asia/Kolkata,2026-07-08 05:28:30,13466,2026-07-08 00:22:23,2026-07-08 05:28:30,306.1166666666667,False
SES0013467,AGT0000176,2026-04-05 00:33:54,WHATSAPP,DEV00706,Asia/Kolkata,2026-04-05 03:44:58,13467,2026-04-05 00:33:54,2026-04-05 03:44:58,191.06666666666666,False
SES0013468,AGT0000250,2026-01-29 21:11:05,VOICE,DEV01270,Asia/Kolkata,2026-01-30 05:01:01,13468,2026-01-29 21:11:05,2026-01-30 05:01:01,469.93333333333334,False
SES0013469,AGT0000445,2026-04-21 08:30:22,VOICE,DEV00486,UTC,2026-04-21 13:15:56,13469,2026-04-21 08:30:22,2026-04-21 13:15:56,285.56666666666666,False
SES0013470,AGT0000804,2026-06-01 06:22:48,VOICE,DEV01361,UTC,2026-06-01 11:33:26,13470,2026-06-01 06:22:48,2026-06-01 11:33:26,310.6333333333333,False
SES0013471,AGT0000887,2026-03-19 16:58:31,VOICE,DEV00181,Asia/Kolkata,2026-03-19 23:05:51,13471,2026-03-19 16:58:31,2026-03-19 23:05:51,367.3333333333333,False
SES0013472,AGT0000544,2026-02-11 08:08:50,FIELD,DEV00231,Asia/Kolkata,2026-02-11 11:04:23,13472,2026-02-11 08:08:50,2026-02-11 11:04:23,175.55,False
SES0013473,AGT0000631,2026-06-18 17:21:57,WHATSAPP,DEV00365,Asia/Kolkata,2026-06-18 21:19:50,13473,2026-06-18 17:21:57,2026-06-18 21:19:50,237.88333333333333,False
SES0013474,AGT0000065,2026-06-11 20:58:54,SMS,DEV01479,UTC,2026-06-11 22:23:07,13474,2026-06-11 20:58:54,2026-06-11 22:23:07,84.21666666666667,False
SES0013475,AGT0000504,2026-06-13 05:06:56,FIELD,DEV01346,UTC,2026-06-13 13:16:12,13475,2026-06-13 05:06:56,2026-06-13 13:16:12,489.26666666666665,False
SES0013476,AGT0000912,2026-05-11 02:15:24,VOICE,DEV01045,Asia/Kolkata,2026-05-11 05:03:21,13476,2026-05-11 02:15:24,2026-05-11 05:03:21,167.95,False
SES0013477,AGT0000279,2026-07-02 16:30:22,WHATSAPP,DEV00484,UTC,2026-07-03 00:20:10,13477,2026-07-02 16:30:22,2026-07-03 00:20:10,469.8,False
SES0013478,AGT0000327,2026-01-12 15:36:02,WHATSAPP,DEV00395,Asia/Kolkata,2026-01-12 20:50:48,13478,2026-01-12 15:36:02,2026-01-12 20:50:48,314.76666666666665,False
SES0013479,AGT0000956,2026-03-15 07:47:21,FIELD,DEV00298,UTC,2026-03-15 17:03:25,13479,2026-03-15 07:47:21,2026-03-15 17:03:25,556.0666666666667,False
SES0013480,AGT0000581,2026-03-08 07:32:15,FIELD,DEV00490,UTC,2026-03-08 13:42:10,13480,2026-03-08 07:32:15,2026-03-08 13:42:10,369.9166666666667,False
SES0013481,AGT0000996,2026-06-20 06:37:27,SMS,DEV00285,Asia/Kolkata,2026-06-20 14:39:18,13481,2026-06-20 06:37:27,2026-06-20 14:39:18,481.85,False
SES0013482,AGT0000989,2026-02-17 22:19:01,WHATSAPP,DEV01397,Asia/Kolkata,2026-02-18 07:39:28,13482,2026-02-17 22:19:01,2026-02-18 07:39:28,560.45,False
SES0013483,AGT0000706,2026-02-10 09:16:24,SMS,DEV00785,UTC,2026-02-10 15:20:38,13483,2026-02-10 09:16:24,2026-02-10 15:20:38,364.23333333333335,False
SES0013484,AGT0001000,2026-04-28 19:51:41,SMS,DEV01258,Asia/Kolkata,2026-04-28 20:53:06,13484,2026-04-28 19:51:41,2026-04-28 20:53:06,61.416666666666664,False
SES0013485,AGT0000653,2026-05-29 06:22:03,WHATSAPP,DEV00285,UTC,2026-05-29 09:50:17,13485,2026-05-29 06:22:03,2026-05-29 09:50:17,208.23333333333332,False
SES0013486,AGT0000008,2026-07-18 21:14:07,FIELD,DEV00578,UTC,2026-07-19 02:19:06,13486,2026-07-18 21:14:07,2026-07-19 02:19:06,304.98333333333335,False
SES0013487,AGT0000185,2026-04-26 16:56:28,WHATSAPP,DEV00934,UTC,2026-04-26 18:34:00,13487,2026-04-26 16:56:28,2026-04-26 18:34:00,97.53333333333333,False
SES0013488,AGT0000470,2026-06-16 09:41:03,WHATSAPP,DEV01372,UTC,2026-06-16 18:08:13,13488,2026-06-16 09:41:03,2026-06-16 18:08:13,507.1666666666667,False
SES0013489,AGT0000805,2026-06-29 00:17:53,SMS,DEV00939,UTC,2026-06-29 05:04:55,13489,2026-06-29 00:17:53,2026-06-29 05:04:55,287.03333333333336,False
SES0013490,AGT0000459,2026-05-06 03:07:54,SMS,DEV01126,Asia/Kolkata,2026-05-06 05:02:55,13490,2026-05-06 03:07:54,2026-05-06 05:02:55,115.01666666666667,False
SES0013491,AGT0000708,2026-01-22 17:03:22,FIELD,DEV00306,UTC,2026-01-22 20:48:42,13491,2026-01-22 17:03:22,2026-01-22 20:48:42,225.33333333333334,False
SES0013492,AGT0000363,2026-07-14 12:08:08,SMS,DEV01175,UTC,2026-07-14 16:15:22,13492,2026-07-14 12:08:08,2026-07-14 16:15:22,247.23333333333332,False
SES0013493,AGT0000302,2026-07-13 05:26:13,SMS,DEV00486,Asia/Kolkata,2026-07-13 07:14:57,13493,2026-07-13 05:26:13,2026-07-13 07:14:57,108.73333333333333,False
SES0013494,AGT0000062,2026-06-02 17:40:31,SMS,DEV00620,UTC,2026-06-02 20:07:07,13494,2026-06-02 17:40:31,2026-06-02 20:07:07,146.6,False
SES0013495,AGT0000681,2026-08-05 20:41:09,WHATSAPP,DEV00260,Asia/Kolkata,2026-08-05 21:53:09,13495,2026-08-05 20:41:09,2026-08-05 21:53:09,72.0,False
SES0013496,AGT0000198,2026-01-26 16:12:38,WHATSAPP,DEV00502,UTC,2026-01-26 16:46:12,13496,2026-01-26 16:12:38,2026-01-26 16:46:12,33.56666666666667,False
SES0013497,AGT0000178,2026-03-13 08:59:08,SMS,DEV00625,Asia/Kolkata,2026-03-13 14:24:49,13497,2026-03-13 08:59:08,2026-03-13 14:24:49,325.68333333333334,False
SES0013498,AGT0000866,2026-05-20 05:36:57,VOICE,DEV01239,UTC,2026-05-20 10:58:54,13498,2026-05-20 05:36:57,2026-05-20 10:58:54,321.95,False
SES0013499,AGT0000606,2026-03-20 15:28:20,SMS,DEV00376,Asia/Kolkata,2026-03-20 23:34:49,13499,2026-03-20 15:28:20,2026-03-20 23:34:49,486.48333333333335,False
SES0013500,AGT0000253,2026-03-16 04:39:04,SMS,DEV01107,Asia/Kolkata,2026-03-16 05:29:10,13500,2026-03-16 04:39:04,2026-03-16 05:29:10,50.1,False
SES0013501,AGT0000967,2026-02-03 04:35:14,VOICE,DEV01192,Asia/Kolkata,2026-02-03 11:03:59,13501,2026-02-03 04:35:14,2026-02-03 11:03:59,388.75,False
SES0013502,AGT0000150,2026-06-19 21:46:04,FIELD,DEV00052,Asia/Kolkata,2026-06-19 22:19:27,13502,2026-06-19 21:46:04,2026-06-19 22:19:27,33.38333333333333,False
SES0013503,AGT0000904,2026-04-30 10:42:38,VOICE,DEV01300,UTC,2026-04-30 18:04:52,13503,2026-04-30 10:42:38,2026-04-30 18:04:52,442.23333333333335,False
SES0013504,AGT0000347,2026-05-28 12:02:34,SMS,DEV00468,Asia/Kolkata,2026-05-28 14:09:33,13504,2026-05-28 12:02:34,2026-05-28 14:09:33,126.98333333333333,False
SES0013505,AGT0000503,2026-05-10 20:10:47,SMS,DEV01278,UTC,2026-05-10 23:47:36,13505,2026-05-10 20:10:47,2026-05-10 23:47:36,216.81666666666666,False
SES0013506,AGT0000500,2026-05-29 11:55:14,VOICE,DEV01058,Asia/Kolkata,2026-05-29 18:48:38,13506,2026-05-29 11:55:14,2026-05-29 18:48:38,413.4,False
SES0013507,AGT0000099,2026-04-12 04:17:44,SMS,DEV00253,UTC,2026-04-12 13:49:55,13507,2026-04-12 04:17:44,2026-04-12 13:49:55,572.1833333333333,False
SES0013508,AGT0000358,2026-07-19 05:56:48,WHATSAPP,DEV01368,Asia/Kolkata,2026-07-19 12:34:46,13508,2026-07-19 05:56:48,2026-07-19 12:34:46,397.96666666666664,False
SES0013509,AGT0000802,2026-07-26 15:28:39,VOICE,DEV00558,Asia/Kolkata,2026-07-26 16:24:31,13509,2026-07-26 15:28:39,2026-07-26 16:24:31,55.86666666666667,False
SES0013510,AGT0000826,2026-04-17 18:46:33,VOICE,DEV00501,UTC,2026-04-17 21:39:24,13510,2026-04-17 18:46:33,2026-04-17 21:39:24,172.85,False
SES0013511,AGT0000145,2026-01-17 05:22:30,WHATSAPP,DEV00228,Asia/Kolkata,2026-01-17 06:53:43,13511,2026-01-17 05:22:30,2026-01-17 06:53:43,91.21666666666667,False
SES0013512,AGT0000515,2026-03-17 16:15:24,SMS,DEV01425,Asia/Kolkata,2026-03-17 16:51:08,13512,2026-03-17 16:15:24,2026-03-17 16:51:08,35.733333333333334,False
SES0013513,AGT0000817,2026-02-04 21:09:49,FIELD,DEV01465,UTC,2026-02-05 06:04:37,13513,2026-02-04 21:09:49,2026-02-05 06:04:37,534.8,False
SES0013514,AGT0000673,2026-02-05 22:18:17,SMS,DEV01447,Asia/Kolkata,2026-02-06 02:23:45,13514,2026-02-05 22:18:17,2026-02-06 02:23:45,245.46666666666667,False
SES0013515,AGT0000057,2026-05-07 14:32:59,VOICE,DEV00493,Asia/Kolkata,2026-05-07 19:34:32,13515,2026-05-07 14:32:59,2026-05-07 19:34:32,301.55,False
SES0013516,AGT0000459,2026-04-12 04:20:33,VOICE,DEV01015,Asia/Kolkata,2026-04-12 07:05:02,13516,2026-04-12 04:20:33,2026-04-12 07:05:02,164.48333333333332,False
SES0013517,AGT0000247,2026-06-11 10:37:35,SMS,DEV00165,UTC,2026-06-11 12:31:52,13517,2026-06-11 10:37:35,2026-06-11 12:31:52,114.28333333333333,False
SES0013518,AGT0000707,2026-03-17 17:25:54,WHATSAPP,DEV00102,Asia/Kolkata,2026-03-17 22:54:54,13518,2026-03-17 17:25:54,2026-03-17 22:54:54,329.0,False
SES0013519,AGT0000861,2026-04-28 09:25:54,FIELD,DEV00718,UTC,2026-04-28 16:57:34,13519,2026-04-28 09:25:54,2026-04-28 16:57:34,451.6666666666667,False
SES0013520,AGT0000568,2026-07-01 09:44:49,FIELD,DEV00782,UTC,2026-07-01 12:46:55,13520,2026-07-01 09:44:49,2026-07-01 12:46:55,182.1,False
SES0013521,AGT0000297,2026-04-27 20:41:18,SMS,DEV00657,Asia/Kolkata,2026-04-28 05:15:42,13521,2026-04-27 20:41:18,2026-04-28 05:15:42,514.4,False
SES0013522,AGT0000543,2026-07-29 13:22:12,WHATSAPP,DEV01299,Asia/Kolkata,2026-07-29 18:26:36,13522,2026-07-29 13:22:12,2026-07-29 18:26:36,304.4,False
SES0013523,AGT0000098,2026-05-04 06:22:15,SMS,DEV00906,Asia/Kolkata,2026-05-04 13:47:59,13523,2026-05-04 06:22:15,2026-05-04 13:47:59,445.73333333333335,False
SES0013524,AGT0000436,2026-02-10 18:45:16,SMS,DEV01300,UTC,2026-02-11 03:49:21,13524,2026-02-10 18:45:16,2026-02-11 03:49:21,544.0833333333334,False
SES0013525,AGT0000496,2026-03-14 01:55:48,VOICE,DEV00984,UTC,2026-03-14 06:43:15,13525,2026-03-14 01:55:48,2026-03-14 06:43:15,287.45,False
SES0013526,AGT0000027,2026-03-30 13:52:17,WHATSAPP,DEV00120,UTC,2026-03-30 17:00:06,13526,2026-03-30 13:52:17,2026-03-30 17:00:06,187.81666666666666,False
SES0013527,AGT0000697,2026-03-17 22:52:05,VOICE,DEV00910,Asia/Kolkata,2026-03-18 01:08:48,13527,2026-03-17 22:52:05,2026-03-18 01:08:48,136.71666666666667,False
SES0013528,AGT0000373,2026-08-01 04:56:37,SMS,DEV00057,UTC,2026-08-01 13:54:50,13528,2026-08-01 04:56:37,2026-08-01 13:54:50,538.2166666666667,False
SES0013529,AGT0000152,2026-05-05 17:33:34,VOICE,DEV00722,UTC,2026-05-05 18:23:09,13529,2026-05-05 17:33:34,2026-05-05 18:23:09,49.583333333333336,False
SES0013530,AGT0000892,2026-03-09 21:06:52,WHATSAPP,DEV01001,Asia/Kolkata,2026-03-10 00:24:26,13530,2026-03-09 21:06:52,2026-03-10 00:24:26,197.56666666666666,False
SES0013531,AGT0000263,2026-06-18 08:59:24,FIELD,DEV00239,UTC,2026-06-18 15:34:26,13531,2026-06-18 08:59:24,2026-06-18 15:34:26,395.03333333333336,False
SES0013532,AGT0000204,2026-01-06 21:06:35,VOICE,DEV00119,UTC,2026-01-06 22:13:12,13532,2026-01-06 21:06:35,2026-01-06 22:13:12,66.61666666666666,False
SES0013533,AGT0000577,2026-03-12 07:27:50,FIELD,DEV00242,Asia/Kolkata,2026-03-12 14:11:55,13533,2026-03-12 07:27:50,2026-03-12 14:11:55,404.0833333333333,False
SES0013534,AGT0000396,2026-04-14 07:02:13,WHATSAPP,DEV00943,Asia/Kolkata,2026-04-14 10:39:02,13534,2026-04-14 07:02:13,2026-04-14 10:39:02,216.81666666666666,False
SES0013535,AGT0000293,2026-04-04 18:09:17,VOICE,DEV01084,Asia/Kolkata,2026-04-04 18:40:33,13535,2026-04-04 18:09:17,2026-04-04 18:40:33,31.266666666666666,False
SES0013536,AGT0000615,2026-05-11 10:44:16,VOICE,DEV01299,UTC,2026-05-11 15:10:40,13536,2026-05-11 10:44:16,2026-05-11 15:10:40,266.4,False
SES0013537,AGT0000765,2026-01-29 17:33:21,WHATSAPP,DEV01386,Asia/Kolkata,2026-01-29 19:25:29,13537,2026-01-29 17:33:21,2026-01-29 19:25:29,112.13333333333334,False
SES0013538,AGT0000140,2026-01-25 09:41:22,VOICE,DEV00258,UTC,2026-01-25 15:16:32,13538,2026-01-25 09:41:22,2026-01-25 15:16:32,335.1666666666667,False
SES0013539,AGT0000014,2026-03-03 09:21:33,SMS,DEV01373,UTC,2026-03-03 16:07:28,13539,2026-03-03 09:21:33,2026-03-03 16:07:28,405.9166666666667,False
SES0013540,AGT0000059,2026-01-24 16:11:45,WHATSAPP,DEV00764,UTC,2026-01-24 19:37:47,13540,2026-01-24 16:11:45,2026-01-24 19:37:47,206.03333333333333,False
SES0013541,AGT0000455,2026-01-11 10:54:26,SMS,DEV00548,UTC,2026-01-11 17:50:54,13541,2026-01-11 10:54:26,2026-01-11 17:50:54,416.46666666666664,False
SES0013542,AGT0000035,2026-04-23 03:17:20,WHATSAPP,DEV00563,Asia/Kolkata,2026-04-23 09:08:59,13542,2026-04-23 03:17:20,2026-04-23 09:08:59,351.65,False
SES0013543,AGT0000722,2026-02-16 15:20:28,WHATSAPP,DEV00600,Asia/Kolkata,2026-02-16 17:33:47,13543,2026-02-16 15:20:28,2026-02-16 17:33:47,133.31666666666666,False
SES0013544,AGT0000641,2026-07-27 13:57:18,FIELD,DEV00922,Asia/Kolkata,2026-07-27 16:44:42,13544,2026-07-27 13:57:18,2026-07-27 16:44:42,167.4,False
SES0013545,AGT0000390,2026-03-22 21:19:51,SMS,DEV01129,Asia/Kolkata,2026-03-23 04:52:01,13545,2026-03-22 21:19:51,2026-03-23 04:52:01,452.1666666666667,False
SES0013546,AGT0000939,2026-04-19 00:03:00,FIELD,DEV01316,Asia/Kolkata,2026-04-19 01:36:19,13546,2026-04-19 00:03:00,2026-04-19 01:36:19,93.31666666666666,False
SES0013547,AGT0000583,2026-03-09 06:36:33,VOICE,DEV00675,UTC,2026-03-09 15:50:41,13547,2026-03-09 06:36:33,2026-03-09 15:50:41,554.1333333333333,False
SES0013548,AGT0000353,2026-04-23 01:40:20,WHATSAPP,DEV00022,Asia/Kolkata,2026-04-23 04:00:49,13548,2026-04-23 01:40:20,2026-04-23 04:00:49,140.48333333333332,False
SES0013549,AGT0000192,2026-05-20 14:35:00,WHATSAPP,DEV01187,UTC,2026-05-20 15:31:35,13549,2026-05-20 14:35:00,2026-05-20 15:31:35,56.583333333333336,False
SES0013550,AGT0000908,2026-02-11 06:42:38,VOICE,DEV00080,UTC,2026-02-11 14:01:17,13550,2026-02-11 06:42:38,2026-02-11 14:01:17,438.65,False
SES0013551,AGT0000438,2026-06-11 00:45:15,WHATSAPP,DEV00471,UTC,2026-06-11 08:41:04,13551,2026-06-11 00:45:15,2026-06-11 08:41:04,475.81666666666666,False
SES0013552,AGT0000980,2026-03-19 13:26:18,FIELD,DEV01189,Asia/Kolkata,2026-03-19 15:57:43,13552,2026-03-19 13:26:18,2026-03-19 15:57:43,151.41666666666666,False
SES0013553,AGT0000478,2026-02-10 06:50:43,SMS,DEV00318,Asia/Kolkata,2026-02-10 14:43:15,13553,2026-02-10 06:50:43,2026-02-10 14:43:15,472.53333333333336,False
SES0013554,AGT0000092,2026-04-15 20:42:29,WHATSAPP,DEV00742,UTC,2026-04-15 22:02:00,13554,2026-04-15 20:42:29,2026-04-15 22:02:00,79.51666666666667,False
SES0013555,AGT0000480,2026-04-01 03:17:41,VOICE,DEV01220,UTC,2026-04-01 08:05:33,13555,2026-04-01 03:17:41,2026-04-01 08:05:33,287.8666666666667,False
SES0013556,AGT0000951,2026-03-15 03:37:31,WHATSAPP,DEV01243,Asia/Kolkata,2026-03-15 12:48:24,13556,2026-03-15 03:37:31,2026-03-15 12:48:24,550.8833333333333,False
SES0013557,AGT0000437,2026-02-21 05:17:59,WHATSAPP,DEV01447,UTC,2026-02-21 08:44:26,13557,2026-02-21 05:17:59,2026-02-21 08:44:26,206.45,False
SES0013558,AGT0000783,2026-07-19 10:57:15,FIELD,DEV00618,Asia/Kolkata,2026-07-19 18:51:27,13558,2026-07-19 10:57:15,2026-07-19 18:51:27,474.2,False
SES0013559,AGT0000992,2026-04-04 12:27:55,SMS,DEV01053,Asia/Kolkata,2026-04-04 15:01:45,13559,2026-04-04 12:27:55,2026-04-04 15:01:45,153.83333333333334,False
SES0013560,AGT0000650,2026-07-23 01:04:18,WHATSAPP,DEV01232,Asia/Kolkata,2026-07-23 10:32:23,13560,2026-07-23 01:04:18,2026-07-23 10:32:23,568.0833333333334,False
SES0013561,AGT0000798,2026-05-29 21:40:04,WHATSAPP,DEV01185,UTC,2026-05-30 07:08:07,13561,2026-05-29 21:40:04,2026-05-30 07:08:07,568.05,False
SES0013562,AGT0000578,2026-07-13 21:19:55,WHATSAPP,DEV01051,UTC,2026-07-13 22:38:55,13562,2026-07-13 21:19:55,2026-07-13 22:38:55,79.0,False
SES0013563,AGT0000814,2026-04-11 00:36:03,SMS,DEV00702,Asia/Kolkata,2026-04-11 04:20:22,13563,2026-04-11 00:36:03,2026-04-11 04:20:22,224.31666666666666,False
SES0013564,AGT0000807,2026-04-01 18:30:29,WHATSAPP,DEV00499,UTC,2026-04-01 21:37:35,13564,2026-04-01 18:30:29,2026-04-01 21:37:35,187.1,False
SES0013565,AGT0000398,2026-05-27 22:48:43,WHATSAPP,DEV00656,UTC,2026-05-28 02:57:17,13565,2026-05-27 22:48:43,2026-05-28 02:57:17,248.56666666666666,False
SES0013566,AGT0000913,2026-02-02 11:13:21,SMS,DEV00892,Asia/Kolkata,2026-02-02 17:24:50,13566,2026-02-02 11:13:21,2026-02-02 17:24:50,371.48333333333335,False
SES0013567,AGT0000920,2026-02-24 00:18:31,VOICE,DEV01210,UTC,2026-02-24 09:33:35,13567,2026-02-24 00:18:31,2026-02-24 09:33:35,555.0666666666667,False
SES0013568,AGT0000111,2026-01-11 09:37:24,VOICE,DEV01067,Asia/Kolkata,2026-01-11 17:18:03,13568,2026-01-11 09:37:24,2026-01-11 17:18:03,460.65,False
SES0013569,AGT0000873,2026-01-10 01:33:48,WHATSAPP,DEV00842,UTC,2026-01-10 08:42:04,13569,2026-01-10 01:33:48,2026-01-10 08:42:04,428.26666666666665,False
SES0013570,AGT0000654,2026-07-16 08:23:34,FIELD,DEV01297,UTC,2026-07-16 17:34:13,13570,2026-07-16 08:23:34,2026-07-16 17:34:13,550.65,False
SES0013571,AGT0000263,2026-04-06 13:27:37,SMS,DEV00367,UTC,2026-04-06 22:52:45,13571,2026-04-06 13:27:37,2026-04-06 22:52:45,565.1333333333333,False
SES0013572,AGT0000604,2026-01-23 14:25:03,WHATSAPP,DEV00109,Asia/Kolkata,2026-01-23 20:16:33,13572,2026-01-23 14:25:03,2026-01-23 20:16:33,351.5,False
SES0013573,AGT0000490,2026-03-31 23:40:56,FIELD,DEV00408,UTC,2026-04-01 03:45:58,13573,2026-03-31 23:40:56,2026-04-01 03:45:58,245.03333333333333,False
SES0013574,AGT0000249,2026-05-05 16:29:27,WHATSAPP,DEV01245,UTC,2026-05-06 00:43:43,13574,2026-05-05 16:29:27,2026-05-06 00:43:43,494.26666666666665,False
SES0013575,AGT0000391,2026-04-02 21:48:39,SMS,DEV01055,UTC,2026-04-03 00:51:52,13575,2026-04-02 21:48:39,2026-04-03 00:51:52,183.21666666666667,False
SES0013576,AGT0000569,2026-01-23 14:16:29,FIELD,DEV00613,Asia/Kolkata,2026-01-23 19:49:59,13576,2026-01-23 14:16:29,2026-01-23 19:49:59,333.5,False
SES0013577,AGT0000229,2026-06-30 10:41:40,WHATSAPP,DEV00772,Asia/Kolkata,2026-06-30 19:10:51,13577,2026-06-30 10:41:40,2026-06-30 19:10:51,509.18333333333334,False
SES0013578,AGT0000139,2026-07-17 13:06:24,VOICE,DEV01173,UTC,2026-07-17 19:31:31,13578,2026-07-17 13:06:24,2026-07-17 19:31:31,385.1166666666667,False
SES0013579,AGT0000697,2026-01-12 23:38:49,SMS,DEV00242,UTC,2026-01-13 04:16:33,13579,2026-01-12 23:38:49,2026-01-13 04:16:33,277.73333333333335,False
SES0013580,AGT0000425,2026-01-06 08:39:53,WHATSAPP,DEV00217,UTC,2026-01-06 12:34:33,13580,2026-01-06 08:39:53,2026-01-06 12:34:33,234.66666666666666,False
SES0013581,AGT0000906,2026-04-24 12:17:42,WHATSAPP,DEV00186,UTC,2026-04-24 17:29:58,13581,2026-04-24 12:17:42,2026-04-24 17:29:58,312.26666666666665,False
SES0013582,AGT0000159,2026-06-23 09:37:13,FIELD,DEV00292,Asia/Kolkata,2026-06-23 16:49:49,13582,2026-06-23 09:37:13,2026-06-23 16:49:49,432.6,False
SES0013583,AGT0000043,2026-01-03 08:33:55,VOICE,DEV01162,Asia/Kolkata,2026-01-03 18:21:23,13583,2026-01-03 08:33:55,2026-01-03 18:21:23,587.4666666666667,False
SES0013584,AGT0000588,2026-01-22 02:31:50,VOICE,DEV00000,UTC,2026-01-22 11:42:29,13584,2026-01-22 02:31:50,2026-01-22 11:42:29,550.65,False
SES0013585,AGT0000644,2026-06-07 05:26:32,FIELD,DEV00092,Asia/Kolkata,2026-06-07 10:43:34,13585,2026-06-07 05:26:32,2026-06-07 10:43:34,317.03333333333336,False
SES0013586,AGT0000549,2026-02-21 15:26:57,FIELD,DEV01065,Asia/Kolkata,2026-02-21 18:04:52,13586,2026-02-21 15:26:57,2026-02-21 18:04:52,157.91666666666666,False
SES0013587,AGT0000125,2026-01-23 08:47:43,FIELD,DEV00218,Asia/Kolkata,2026-01-23 12:40:06,13587,2026-01-23 08:47:43,2026-01-23 12:40:06,232.38333333333333,False
SES0013588,AGT0000464,2026-02-07 04:22:53,SMS,DEV00682,Asia/Kolkata,2026-02-07 11:00:50,13588,2026-02-07 04:22:53,2026-02-07 11:00:50,397.95,False
SES0013589,AGT0000437,2026-05-23 00:06:04,VOICE,DEV00954,UTC,2026-05-23 06:46:20,13589,2026-05-23 00:06:04,2026-05-23 06:46:20,400.26666666666665,False
SES0013590,AGT0000545,2026-05-29 06:54:16,WHATSAPP,DEV00903,Asia/Kolkata,2026-05-29 13:11:16,13590,2026-05-29 06:54:16,2026-05-29 13:11:16,377.0,False
SES0013591,AGT0000058,2026-01-04 02:50:20,SMS,DEV01421,UTC,2026-01-04 04:43:11,13591,2026-01-04 02:50:20,2026-01-04 04:43:11,112.85,False
SES0013592,AGT0000457,2026-01-29 11:15:33,FIELD,DEV00871,Asia/Kolkata,2026-01-29 13:05:30,13592,2026-01-29 11:15:33,2026-01-29 13:05:30,109.95,False
SES0013593,AGT0000420,2026-03-02 12:05:41,VOICE,DEV00717,Asia/Kolkata,2026-03-02 20:36:16,13593,2026-03-02 12:05:41,2026-03-02 20:36:16,510.5833333333333,False
SES0013594,AGT0000618,2026-05-03 08:22:07,FIELD,DEV01151,Asia/Kolkata,2026-05-03 13:16:14,13594,2026-05-03 08:22:07,2026-05-03 13:16:14,294.1166666666667,False
SES0013595,AGT0000238,2026-05-19 22:30:54,FIELD,DEV00201,Asia/Kolkata,2026-05-20 08:17:48,13595,2026-05-19 22:30:54,2026-05-20 08:17:48,586.9,False
SES0013596,AGT0000776,2026-02-02 05:33:53,WHATSAPP,DEV00691,Asia/Kolkata,2026-02-02 11:30:38,13596,2026-02-02 05:33:53,2026-02-02 11:30:38,356.75,False
SES0013597,AGT0000587,2026-03-25 10:12:15,VOICE,DEV00650,UTC,2026-03-25 14:46:49,13597,2026-03-25 10:12:15,2026-03-25 14:46:49,274.56666666666666,False
SES0013598,AGT0000697,2026-02-16 01:55:07,WHATSAPP,DEV00449,UTC,2026-02-16 09:55:18,13598,2026-02-16 01:55:07,2026-02-16 09:55:18,480.18333333333334,False
SES0013599,AGT0000066,2026-07-08 01:56:40,FIELD,DEV00059,UTC,2026-07-08 06:23:02,13599,2026-07-08 01:56:40,2026-07-08 06:23:02,266.3666666666667,False
SES0013600,AGT0000258,2026-03-18 21:19:50,SMS,DEV00085,Asia/Kolkata,2026-03-19 01:46:18,13600,2026-03-18 21:19:50,2026-03-19 01:46:18,266.46666666666664,False
SES0013601,AGT0000679,2026-06-01 01:09:45,VOICE,DEV00502,UTC,2026-06-01 09:54:37,13601,2026-06-01 01:09:45,2026-06-01 09:54:37,524.8666666666667,False
