target_id,account_id,campaign_id,target_date,priority,recommended_channel,status,_source_row_number,target_date_standardized,target_month,timestamp_parse_failed,unknown_campaign_flag
TGT0033171,ACC0008945,CMP0000110,2026-03-21,7,FIELD,QUEUED,33171,2026-03-21,2026-03,False,False
TGT0033172,ACC0026307,CMP0000002,2026-03-28,6,WHATSAPP,SKIPPED,33172,2026-03-28,2026-03,False,False
TGT0033173,ACC0011805,CMP0000075,2026-03-18,2,VOICE,CONTACTED,33173,2026-03-18,2026-03,False,False
TGT0033174,ACC0014257,CMP0000021,2026-05-22,3,WHATSAPP,EXPIRED,33174,2026-05-22,2026-05,False,False
TGT0033175,ACC0024065,CMP0000097,2026-04-16,6,WHATSAPP,SKIPPED,33175,2026-04-16,2026-04,False,False
TGT0033176,ACC0009218,CMP0000029,2026-02-22,3,FIELD,CONTACTED,33176,2026-02-22,2026-02,False,False
TGT0033177,ACC0006407,CMP0000015,2026-06-27,8,WHATSAPP,SKIPPED,33177,2026-06-27,2026-06,False,False
TGT0033178,ACC0027045,CMP0000087,2026-07-12,4,FIELD,QUEUED,33178,2026-07-12,2026-07,False,False
TGT0033179,ACC0012316,CMP0000019,2026-02-06,3,WHATSAPP,CONTACTED,33179,2026-02-06,2026-02,False,False
TGT0033180,ACC0020915,CMP0000088,2026-02-21,9,FIELD,QUEUED,33180,2026-02-21,2026-02,False,False
TGT0033181,ACC0021828,CMP0000117,2026-03-19,4,VOICE,EXPIRED,33181,2026-03-19,2026-03,False,False
TGT0033182,ACC0004688,CMP0000009,2026-01-07,1,SMS,EXPIRED,33182,2026-01-07,2026-01,False,False
TGT0033183,ACC0004672,CMP0000112,2026-03-19,10,WHATSAPP,SKIPPED,33183,2026-03-19,2026-03,False,False
TGT0033184,ACC0001243,CMP0000079,2026-07-13,6,FIELD,QUEUED,33184,2026-07-13,2026-07,False,False
TGT0033185,ACC0026866,CMP0000090,2026-01-03,9,VOICE,EXPIRED,33185,2026-01-03,2026-01,False,False
TGT0033186,ACC0012897,CMP0000097,2026-07-14,4,VOICE,SKIPPED,33186,2026-07-14,2026-07,False,False
TGT0033187,ACC0002048,CMP0000002,2026-05-27,1,FIELD,EXPIRED,33187,2026-05-27,2026-05,False,False
TGT0033188,ACC0013756,CMP0000078,2026-07-13,6,WHATSAPP,EXPIRED,33188,2026-07-13,2026-07,False,False
TGT0033189,ACC0007318,CMP0000003,2026-06-10,7,VOICE,EXPIRED,33189,2026-06-10,2026-06,False,False
TGT0033190,ACC0009962,CMP0000001,2026-03-02,10,VOICE,CONTACTED,33190,2026-03-02,2026-03,False,False
TGT0033191,ACC0006684,CMP0000016,2026-05-10,4,FIELD,EXPIRED,33191,2026-05-10,2026-05,False,False
TGT0033192,ACC0002286,CMP0000088,2026-03-16,10,VOICE,CONTACTED,33192,2026-03-16,2026-03,False,False
TGT0033193,ACC0002532,CMP0000052,2026-03-12,9,VOICE,QUEUED,33193,2026-03-12,2026-03,False,False
TGT0033194,ACC0004552,CMP0000080,2026-05-08,8,VOICE,QUEUED,33194,2026-05-08,2026-05,False,False
TGT0033195,ACC0013911,CMP0000028,2026-07-15,1,FIELD,QUEUED,33195,2026-07-15,2026-07,False,False
TGT0033196,ACC0003044,CMP0000119,2026-06-13,9,FIELD,CONTACTED,33196,2026-06-13,2026-06,False,False
TGT0033197,ACC0013491,CMP0000107,2026-04-11,2,FIELD,EXPIRED,33197,2026-04-11,2026-04,False,False
TGT0033198,ACC0003898,CMP0000050,2026-07-28,1,SMS,EXPIRED,33198,2026-07-28,2026-07,False,False
TGT0033199,ACC0015146,CMP0000089,2026-04-14,10,WHATSAPP,CONTACTED,33199,2026-04-14,2026-04,False,False
TGT0033200,ACC0014561,CMP0000074,2026-03-10,10,WHATSAPP,CONTACTED,33200,2026-03-10,2026-03,False,False
TGT0033201,ACC0015020,CMP0000030,2026-06-27,6,FIELD,QUEUED,33201,2026-06-27,2026-06,False,False
TGT0033202,ACC0004604,CMP0000073,2026-06-27,1,WHATSAPP,CONTACTED,33202,2026-06-27,2026-06,False,False
TGT0033203,ACC0024760,CMP0000010,2026-07-30,10,VOICE,QUEUED,33203,2026-07-30,2026-07,False,False
TGT0033204,ACC0003626,CMP0000098,2026-02-07,8,WHATSAPP,EXPIRED,33204,2026-02-07,2026-02,False,False
TGT0033205,ACC0000087,CMP0000046,2026-01-12,2,WHATSAPP,QUEUED,33205,2026-01-12,2026-01,False,False
TGT0033206,ACC0001421,CMP0000078,2026-04-05,5,WHATSAPP,SKIPPED,33206,2026-04-05,2026-04,False,False
TGT0033207,ACC0005602,CMP0000037,2026-01-10,7,VOICE,QUEUED,33207,2026-01-10,2026-01,False,False
TGT0033208,ACC0018685,CMP0000090,2026-04-20,4,WHATSAPP,CONTACTED,33208,2026-04-20,2026-04,False,False
TGT0033209,ACC0026629,CMP0000092,2026-04-07,5,FIELD,CONTACTED,33209,2026-04-07,2026-04,False,False
TGT0033210,ACC0022419,CMP0000060,2026-07-29,9,SMS,EXPIRED,33210,2026-07-29,2026-07,False,False
TGT0033211,ACC0023680,CMP0000030,2026-05-28,6,FIELD,EXPIRED,33211,2026-05-28,2026-05,False,False
TGT0033212,ACC0028967,CMP0000042,2026-01-08,8,VOICE,QUEUED,33212,2026-01-08,2026-01,False,False
TGT0033213,ACC0016073,CMP0000010,2026-07-13,8,WHATSAPP,EXPIRED,33213,2026-07-13,2026-07,False,False
TGT0033214,ACC0016124,CMP0000050,2026-05-27,6,FIELD,SKIPPED,33214,2026-05-27,2026-05,False,False
TGT0033215,ACC0011392,CMP0000017,2026-01-05,9,WHATSAPP,SKIPPED,33215,2026-01-05,2026-01,False,False
TGT0033216,ACC0020034,CMP0000074,2026-05-16,10,SMS,CONTACTED,33216,2026-05-16,2026-05,False,False
TGT0033217,ACC0005404,CMP0000084,2026-07-13,4,VOICE,QUEUED,33217,2026-07-13,2026-07,False,False
TGT0033218,ACC0016622,CMP0000022,2026-02-28,7,VOICE,CONTACTED,33218,2026-02-28,2026-02,False,False
TGT0033219,ACC0005474,CMP0000091,2026-07-24,4,WHATSAPP,SKIPPED,33219,2026-07-24,2026-07,False,False
TGT0033220,ACC0020277,CMP0000055,2026-03-19,1,WHATSAPP,CONTACTED,33220,2026-03-19,2026-03,False,False
TGT0033221,ACC0011960,CMP0000075,2026-03-15,7,VOICE,QUEUED,33221,2026-03-15,2026-03,False,False
TGT0033222,ACC0020549,CMP0000008,2026-07-05,8,WHATSAPP,SKIPPED,33222,2026-07-05,2026-07,False,False
TGT0033223,ACC0019821,CMP0000087,2026-01-17,1,FIELD,EXPIRED,33223,2026-01-17,2026-01,False,False
TGT0033224,ACC0019731,CMP0000108,2026-03-25,1,SMS,QUEUED,33224,2026-03-25,2026-03,False,False
TGT0033225,ACC0026642,CMP0000100,2026-05-20,9,SMS,EXPIRED,33225,2026-05-20,2026-05,False,False
TGT0033226,ACC0010614,CMP0000044,2026-03-22,3,WHATSAPP,QUEUED,33226,2026-03-22,2026-03,False,False
TGT0033227,ACC0022804,CMP0000079,2026-01-31,1,FIELD,SKIPPED,33227,2026-01-31,2026-01,False,False
TGT0033228,ACC0016282,CMP0000079,2026-06-18,1,SMS,EXPIRED,33228,2026-06-18,2026-06,False,False
TGT0033229,ACC0011423,CMP0000026,2026-06-16,10,FIELD,SKIPPED,33229,2026-06-16,2026-06,False,False
TGT0033230,ACC0011370,CMP0000117,2026-03-21,6,FIELD,SKIPPED,33230,2026-03-21,2026-03,False,False
TGT0033231,ACC0001127,CMP0000081,2026-01-24,6,WHATSAPP,EXPIRED,33231,2026-01-24,2026-01,False,False
TGT0033232,ACC0015752,CMP0000017,2026-05-02,5,FIELD,QUEUED,33232,2026-05-02,2026-05,False,False
TGT0033233,ACC0026703,CMP0000061,2026-07-22,1,VOICE,SKIPPED,33233,2026-07-22,2026-07,False,False
TGT0033234,ACC0029638,CMP0000097,2026-04-06,9,FIELD,CONTACTED,33234,2026-04-06,2026-04,False,False
TGT0033235,ACC0001302,CMP0000073,2026-01-26,1,SMS,QUEUED,33235,2026-01-26,2026-01,False,False
TGT0033236,ACC0014447,CMP0000066,2026-03-24,4,SMS,EXPIRED,33236,2026-03-24,2026-03,False,False
TGT0033237,ACC0012759,CMP0000111,2026-03-19,10,SMS,CONTACTED,33237,2026-03-19,2026-03,False,False
TGT0033238,ACC0014432,CMP0000001,2026-06-20,7,FIELD,SKIPPED,33238,2026-06-20,2026-06,False,False
TGT0033239,ACC0019653,CMP0000029,2026-07-24,5,FIELD,EXPIRED,33239,2026-07-24,2026-07,False,False
TGT0033240,ACC0007335,CMP0000023,2026-05-01,7,FIELD,CONTACTED,33240,2026-05-01,2026-05,False,False
TGT0033241,ACC0026016,CMP0000001,2026-06-17,4,FIELD,EXPIRED,33241,2026-06-17,2026-06,False,False
TGT0033242,ACC0020965,CMP0000105,2026-03-22,10,FIELD,SKIPPED,33242,2026-03-22,2026-03,False,False
TGT0033243,ACC0012320,CMP0000053,2026-04-02,10,VOICE,CONTACTED,33243,2026-04-02,2026-04,False,False
TGT0033244,ACC0015439,CMP0000041,2026-01-24,8,SMS,EXPIRED,33244,2026-01-24,2026-01,False,False
TGT0033245,ACC0010851,CMP0000029,2026-05-08,4,FIELD,EXPIRED,33245,2026-05-08,2026-05,False,False
TGT0033246,ACC0004640,CMP0000112,2026-06-11,2,VOICE,CONTACTED,33246,2026-06-11,2026-06,False,False
TGT0033247,ACC0011415,CMP0000116,2026-03-10,5,VOICE,QUEUED,33247,2026-03-10,2026-03,False,False
TGT0033248,ACC0011182,CMP0000064,2026-04-06,5,SMS,SKIPPED,33248,2026-04-06,2026-04,False,False
TGT0033249,ACC0012744,CMP0000105,2026-07-13,9,WHATSAPP,CONTACTED,33249,2026-07-13,2026-07,False,False
TGT0033250,ACC0017856,CMP0000114,2026-05-21,3,FIELD,EXPIRED,33250,2026-05-21,2026-05,False,False
TGT0033251,ACC0027845,CMP0000013,2026-06-05,7,SMS,QUEUED,33251,2026-06-05,2026-06,False,False
TGT0033252,ACC0026732,CMP0000015,2026-02-13,2,FIELD,EXPIRED,33252,2026-02-13,2026-02,False,False
TGT0033253,ACC0006078,CMP0000010,2026-01-06,3,FIELD,EXPIRED,33253,2026-01-06,2026-01,False,False
TGT0033254,ACC0002521,CMP0000120,2026-01-17,3,WHATSAPP,EXPIRED,33254,2026-01-17,2026-01,False,False
TGT0033255,ACC0006014,CMP0000046,2026-04-08,10,WHATSAPP,SKIPPED,33255,2026-04-08,2026-04,False,False
TGT0033256,ACC0016477,CMP0000116,2026-05-10,4,WHATSAPP,EXPIRED,33256,2026-05-10,2026-05,False,False
TGT0033257,ACC0026616,CMP0000060,2026-04-09,8,WHATSAPP,SKIPPED,33257,2026-04-09,2026-04,False,False
TGT0033258,ACC0015802,CMP0000046,2026-01-04,6,FIELD,SKIPPED,33258,2026-01-04,2026-01,False,False
TGT0033259,ACC0012664,CMP0000055,2026-08-03,8,WHATSAPP,CONTACTED,33259,2026-08-03,2026-08,False,False
TGT0033260,ACC0028016,CMP0000064,2026-08-04,9,VOICE,CONTACTED,33260,2026-08-04,2026-08,False,False
TGT0033261,ACC0009489,CMP0000081,2026-01-14,3,FIELD,CONTACTED,33261,2026-01-14,2026-01,False,False
TGT0033262,ACC0023882,CMP0000118,2026-06-25,7,WHATSAPP,CONTACTED,33262,2026-06-25,2026-06,False,False
TGT0033263,ACC0022116,CMP0000052,2026-07-19,6,SMS,CONTACTED,33263,2026-07-19,2026-07,False,False
TGT0033264,ACC0021541,CMP0000015,2026-03-04,7,FIELD,CONTACTED,33264,2026-03-04,2026-03,False,False
TGT0033265,ACC0002332,CMP0000029,2026-02-28,8,VOICE,QUEUED,33265,2026-02-28,2026-02,False,False
TGT0033266,ACC0008406,CMP0000012,2026-07-28,1,VOICE,SKIPPED,33266,2026-07-28,2026-07,False,False
TGT0033267,ACC0022692,CMP0000080,2026-01-31,2,WHATSAPP,SKIPPED,33267,2026-01-31,2026-01,False,False
TGT0033268,ACC0006499,CMP0000079,2026-07-23,7,FIELD,EXPIRED,33268,2026-07-23,2026-07,False,False
TGT0033269,ACC0023546,CMP0000094,2026-02-02,4,VOICE,QUEUED,33269,2026-02-02,2026-02,False,False
TGT0033270,ACC0019883,CMP0000073,2026-08-07,5,FIELD,EXPIRED,33270,2026-08-07,2026-08,False,False
TGT0033271,ACC0016203,CMP0000039,2026-05-24,2,SMS,CONTACTED,33271,2026-05-24,2026-05,False,False
TGT0033272,ACC0028315,CMP0000108,2026-04-21,1,VOICE,EXPIRED,33272,2026-04-21,2026-04,False,False
TGT0033273,ACC0024557,CMP0000063,2026-05-27,5,FIELD,QUEUED,33273,2026-05-27,2026-05,False,False
TGT0033274,ACC0009129,CMP0000045,2026-05-04,5,SMS,EXPIRED,33274,2026-05-04,2026-05,False,False
TGT0033275,ACC0005192,CMP0000089,2026-07-20,9,FIELD,QUEUED,33275,2026-07-20,2026-07,False,False
TGT0033276,ACC0003960,CMP0000006,2026-03-10,5,FIELD,SKIPPED,33276,2026-03-10,2026-03,False,False
TGT0033277,ACC0017481,CMP0000064,2026-06-21,4,WHATSAPP,CONTACTED,33277,2026-06-21,2026-06,False,False
TGT0033278,ACC0011977,CMP0000088,2026-08-05,10,WHATSAPP,QUEUED,33278,2026-08-05,2026-08,False,False
TGT0033279,ACC0003831,CMP0000115,2026-06-18,8,FIELD,CONTACTED,33279,2026-06-18,2026-06,False,False
TGT0033280,ACC0012095,CMP0000099,2026-03-11,5,FIELD,EXPIRED,33280,2026-03-11,2026-03,False,False
TGT0033281,ACC0010208,CMP0000029,2026-02-08,7,VOICE,SKIPPED,33281,2026-02-08,2026-02,False,False
TGT0033282,ACC0005655,CMP0000011,2026-01-25,2,VOICE,CONTACTED,33282,2026-01-25,2026-01,False,False
TGT0033283,ACC0022271,CMP0000043,2026-02-25,3,WHATSAPP,SKIPPED,33283,2026-02-25,2026-02,False,False
TGT0033284,ACC0025905,CMP0000100,2026-07-24,3,SMS,SKIPPED,33284,2026-07-24,2026-07,False,False
TGT0033285,ACC0006537,CMP0000014,2026-08-04,2,SMS,QUEUED,33285,2026-08-04,2026-08,False,False
TGT0033286,ACC0017281,CMP0000043,2026-07-29,7,VOICE,SKIPPED,33286,2026-07-29,2026-07,False,False
TGT0033287,ACC0028448,CMP0000055,2026-06-21,1,WHATSAPP,CONTACTED,33287,2026-06-21,2026-06,False,False
TGT0033288,ACC0002472,CMP0000084,2026-05-06,9,FIELD,CONTACTED,33288,2026-05-06,2026-05,False,False
TGT0033289,ACC0018992,CMP0000016,2026-03-12,3,VOICE,SKIPPED,33289,2026-03-12,2026-03,False,False
TGT0033290,ACC0004488,CMP0000042,2026-05-13,9,SMS,SKIPPED,33290,2026-05-13,2026-05,False,False
TGT0033291,ACC0002278,CMP0000118,2026-03-17,2,VOICE,EXPIRED,33291,2026-03-17,2026-03,False,False
TGT0033292,ACC0015809,CMP0000033,2026-04-06,9,FIELD,QUEUED,33292,2026-04-06,2026-04,False,False
TGT0033293,ACC0026421,CMP0000119,2026-02-08,10,WHATSAPP,EXPIRED,33293,2026-02-08,2026-02,False,False
TGT0033294,ACC0007842,CMP0000105,2026-04-23,4,WHATSAPP,QUEUED,33294,2026-04-23,2026-04,False,False
TGT0033295,ACC0025218,CMP0000044,2026-07-27,3,WHATSAPP,CONTACTED,33295,2026-07-27,2026-07,False,False
TGT0033296,ACC0025654,CMP0000030,2026-03-14,9,FIELD,SKIPPED,33296,2026-03-14,2026-03,False,False
TGT0033297,ACC0006752,CMP0000068,2026-01-14,9,VOICE,SKIPPED,33297,2026-01-14,2026-01,False,False
TGT0033298,ACC0025257,CMP0000049,2026-02-18,4,WHATSAPP,QUEUED,33298,2026-02-18,2026-02,False,False
TGT0033299,ACC0003135,CMP0000076,2026-03-26,5,VOICE,CONTACTED,33299,2026-03-26,2026-03,False,False
TGT0033300,ACC0010990,CMP0000092,2026-04-27,1,SMS,QUEUED,33300,2026-04-27,2026-04,False,False
TGT0033301,ACC0008721,CMP0000079,2026-05-30,8,VOICE,SKIPPED,33301,2026-05-30,2026-05,False,False
TGT0033302,ACC0025307,CMP0000077,2026-01-01,10,SMS,CONTACTED,33302,2026-01-01,2026-01,False,False
TGT0033303,ACC0017939,CMP0000109,2026-04-23,9,SMS,CONTACTED,33303,2026-04-23,2026-04,False,False
TGT0033304,ACC0017389,CMP0000092,2026-06-10,7,VOICE,QUEUED,33304,2026-06-10,2026-06,False,False
TGT0033305,ACC0015919,CMP0000112,2026-03-01,1,SMS,SKIPPED,33305,2026-03-01,2026-03,False,False
TGT0033306,ACC0007594,CMP0000119,2026-07-14,6,WHATSAPP,CONTACTED,33306,2026-07-14,2026-07,False,False
TGT0033307,ACC0014242,CMP0000076,2026-04-07,9,SMS,QUEUED,33307,2026-04-07,2026-04,False,False
TGT0033308,ACC0004404,CMP0000089,2026-08-02,4,SMS,CONTACTED,33308,2026-08-02,2026-08,False,False
TGT0033309,ACC0015708,CMP0000025,2026-04-08,7,SMS,EXPIRED,33309,2026-04-08,2026-04,False,False
TGT0033310,ACC0006916,CMP0000006,2026-07-17,6,VOICE,SKIPPED,33310,2026-07-17,2026-07,False,False
TGT0033311,ACC0006454,CMP0000081,2026-01-27,4,WHATSAPP,CONTACTED,33311,2026-01-27,2026-01,False,False
TGT0033312,ACC0008296,CMP0000063,2026-03-23,4,WHATSAPP,QUEUED,33312,2026-03-23,2026-03,False,False
TGT0033313,ACC0005335,CMP0000104,2026-03-30,7,VOICE,SKIPPED,33313,2026-03-30,2026-03,False,False
TGT0033314,ACC0013157,CMP0000055,2026-07-22,7,VOICE,SKIPPED,33314,2026-07-22,2026-07,False,False
TGT0033315,ACC0012446,CMP0000043,2026-04-13,3,WHATSAPP,CONTACTED,33315,2026-04-13,2026-04,False,False
TGT0033316,ACC0018713,CMP0000006,2026-07-07,3,SMS,EXPIRED,33316,2026-07-07,2026-07,False,False
TGT0033317,ACC0026709,CMP0000098,2026-06-22,4,SMS,SKIPPED,33317,2026-06-22,2026-06,False,False
TGT0033318,ACC0021894,CMP0000083,2026-05-03,3,VOICE,EXPIRED,33318,2026-05-03,2026-05,False,False
TGT0033319,ACC0022773,CMP0000072,2026-02-05,4,VOICE,QUEUED,33319,2026-02-05,2026-02,False,False
TGT0033320,ACC0029805,CMP0000021,2026-07-31,4,VOICE,QUEUED,33320,2026-07-31,2026-07,False,False
TGT0033321,ACC0029605,CMP0000015,2026-02-10,10,SMS,QUEUED,33321,2026-02-10,2026-02,False,False
TGT0033322,ACC0005668,CMP0000042,2026-05-19,6,FIELD,SKIPPED,33322,2026-05-19,2026-05,False,False
TGT0033323,ACC0026541,CMP0000093,2026-08-01,8,SMS,CONTACTED,33323,2026-08-01,2026-08,False,False
TGT0033324,ACC0029821,CMP0000086,2026-04-08,3,FIELD,EXPIRED,33324,2026-04-08,2026-04,False,False
TGT0033325,ACC0011461,CMP0000094,2026-02-18,9,VOICE,QUEUED,33325,2026-02-18,2026-02,False,False
TGT0033326,ACC0015494,CMP0000092,2026-02-12,10,VOICE,QUEUED,33326,2026-02-12,2026-02,False,False
TGT0033327,ACC0028037,CMP0000019,2026-01-18,6,FIELD,SKIPPED,33327,2026-01-18,2026-01,False,False
TGT0033328,ACC0023445,CMP0000052,2026-07-08,1,VOICE,EXPIRED,33328,2026-07-08,2026-07,False,False
TGT0033329,ACC0028316,CMP0000082,2026-03-25,3,FIELD,CONTACTED,33329,2026-03-25,2026-03,False,False
TGT0033330,ACC0022827,CMP0000087,2026-06-10,4,FIELD,QUEUED,33330,2026-06-10,2026-06,False,False
TGT0033331,ACC0010844,CMP0000011,2026-06-13,9,VOICE,QUEUED,33331,2026-06-13,2026-06,False,False
TGT0033332,ACC0003751,CMP0000082,2026-05-08,9,SMS,EXPIRED,33332,2026-05-08,2026-05,False,False
TGT0033333,ACC0005080,CMP0000041,2026-01-21,3,SMS,SKIPPED,33333,2026-01-21,2026-01,False,False
TGT0033334,ACC0004233,CMP0000012,2026-07-16,8,WHATSAPP,SKIPPED,33334,2026-07-16,2026-07,False,False
TGT0033335,ACC0005105,CMP0000076,2026-01-18,1,WHATSAPP,SKIPPED,33335,2026-01-18,2026-01,False,False
TGT0033336,ACC0025106,CMP0000037,2026-04-30,4,WHATSAPP,CONTACTED,33336,2026-04-30,2026-04,False,False
TGT0033337,ACC0003421,CMP0000114,2026-05-10,10,VOICE,CONTACTED,33337,2026-05-10,2026-05,False,False
TGT0033338,ACC0011159,CMP0000061,2026-02-27,2,SMS,EXPIRED,33338,2026-02-27,2026-02,False,False
TGT0033339,ACC0010576,CMP0000069,2026-04-30,1,VOICE,SKIPPED,33339,2026-04-30,2026-04,False,False
TGT0033340,ACC0009797,CMP0000119,2026-01-17,5,FIELD,SKIPPED,33340,2026-01-17,2026-01,False,False
TGT0033341,ACC0006371,CMP0000105,2026-02-28,3,VOICE,EXPIRED,33341,2026-02-28,2026-02,False,False
TGT0033342,ACC0014829,CMP0000105,2026-05-28,5,VOICE,SKIPPED,33342,2026-05-28,2026-05,False,False
TGT0033343,ACC0014989,CMP0000075,2026-04-12,6,WHATSAPP,EXPIRED,33343,2026-04-12,2026-04,False,False
TGT0033344,ACC0014337,CMP0000060,2026-05-08,7,VOICE,QUEUED,33344,2026-05-08,2026-05,False,False
TGT0033345,ACC0013617,CMP0000101,2026-02-01,2,SMS,EXPIRED,33345,2026-02-01,2026-02,False,False
TGT0033346,ACC0007153,CMP0000109,2026-02-14,4,SMS,EXPIRED,33346,2026-02-14,2026-02,False,False
TGT0033347,ACC0007258,CMP0000024,2026-02-17,4,FIELD,EXPIRED,33347,2026-02-17,2026-02,False,False
TGT0033348,ACC0011812,CMP0000111,2026-05-18,8,FIELD,CONTACTED,33348,2026-05-18,2026-05,False,False
TGT0033349,ACC0019861,CMP0000050,2026-03-14,4,FIELD,CONTACTED,33349,2026-03-14,2026-03,False,False
TGT0033350,ACC0027918,CMP0000068,2026-05-17,6,WHATSAPP,SKIPPED,33350,2026-05-17,2026-05,False,False
TGT0033351,ACC0016627,CMP0000005,2026-02-04,3,FIELD,CONTACTED,33351,2026-02-04,2026-02,False,False
TGT0033352,ACC0019056,CMP0000022,2026-05-24,9,FIELD,QUEUED,33352,2026-05-24,2026-05,False,False
TGT0033353,ACC0010488,CMP0000010,2026-07-10,7,WHATSAPP,SKIPPED,33353,2026-07-10,2026-07,False,False
TGT0033354,ACC0013124,CMP0000095,2026-07-11,4,SMS,CONTACTED,33354,2026-07-11,2026-07,False,False
TGT0033355,ACC0027270,CMP0000053,2026-04-13,6,FIELD,QUEUED,33355,2026-04-13,2026-04,False,False
TGT0033356,ACC0027783,CMP0000024,2026-01-20,7,VOICE,SKIPPED,33356,2026-01-20,2026-01,False,False
TGT0033357,ACC0029971,CMP0000058,2026-05-27,3,VOICE,SKIPPED,33357,2026-05-27,2026-05,False,False
TGT0033358,ACC0008371,CMP0000010,2026-07-05,2,FIELD,EXPIRED,33358,2026-07-05,2026-07,False,False
TGT0033359,ACC0028833,CMP0000082,2026-06-21,7,FIELD,SKIPPED,33359,2026-06-21,2026-06,False,False
TGT0033360,ACC0006560,CMP0000083,2026-06-29,7,VOICE,QUEUED,33360,2026-06-29,2026-06,False,False
TGT0033361,ACC0004394,CMP0000076,2026-07-24,5,WHATSAPP,EXPIRED,33361,2026-07-24,2026-07,False,False
TGT0033362,ACC0024853,CMP0000040,2026-01-10,5,FIELD,SKIPPED,33362,2026-01-10,2026-01,False,False
TGT0033363,ACC0001831,CMP0000006,2026-02-01,2,SMS,SKIPPED,33363,2026-02-01,2026-02,False,False
TGT0033364,ACC0012987,CMP0000056,2026-07-11,9,VOICE,CONTACTED,33364,2026-07-11,2026-07,False,False
TGT0033365,ACC0010798,CMP0000119,2026-05-10,6,FIELD,CONTACTED,33365,2026-05-10,2026-05,False,False
TGT0033366,ACC0010643,CMP0000008,2026-07-24,1,WHATSAPP,SKIPPED,33366,2026-07-24,2026-07,False,False
TGT0033367,ACC0024722,CMP0000035,2026-05-23,5,FIELD,QUEUED,33367,2026-05-23,2026-05,False,False
TGT0033368,ACC0028299,CMP0000068,2026-02-14,5,SMS,EXPIRED,33368,2026-02-14,2026-02,False,False
TGT0033369,ACC0020545,CMP0000089,2026-06-24,1,WHATSAPP,QUEUED,33369,2026-06-24,2026-06,False,False
TGT0033370,ACC0004469,CMP0000098,2026-06-24,6,WHATSAPP,QUEUED,33370,2026-06-24,2026-06,False,False
TGT0033371,ACC0013904,CMP0000107,2026-06-17,4,FIELD,CONTACTED,33371,2026-06-17,2026-06,False,False
TGT0033372,ACC0003845,CMP0000102,2026-03-11,2,SMS,QUEUED,33372,2026-03-11,2026-03,False,False
TGT0033373,ACC0000972,CMP0000082,2026-02-21,2,VOICE,EXPIRED,33373,2026-02-21,2026-02,False,False
TGT0033374,ACC0002501,CMP0000061,2026-02-06,4,VOICE,QUEUED,33374,2026-02-06,2026-02,False,False
TGT0033375,ACC0003378,CMP0000049,2026-05-09,3,VOICE,QUEUED,33375,2026-05-09,2026-05,False,False
TGT0033376,ACC0022470,CMP0000096,2026-07-08,4,FIELD,EXPIRED,33376,2026-07-08,2026-07,False,False
TGT0033377,ACC0018681,CMP0000107,2026-01-21,6,FIELD,QUEUED,33377,2026-01-21,2026-01,False,False
TGT0033378,ACC0024287,CMP0000043,2026-05-14,4,SMS,CONTACTED,33378,2026-05-14,2026-05,False,False
TGT0033379,ACC0004012,CMP0000094,2026-04-07,3,FIELD,CONTACTED,33379,2026-04-07,2026-04,False,False
TGT0033380,ACC0014765,CMP0000072,2026-02-18,1,FIELD,QUEUED,33380,2026-02-18,2026-02,False,False
TGT0033381,ACC0002723,CMP0000033,2026-05-26,8,SMS,CONTACTED,33381,2026-05-26,2026-05,False,False
TGT0033382,ACC0019131,CMP0000008,2026-03-20,1,WHATSAPP,SKIPPED,33382,2026-03-20,2026-03,False,False
TGT0033383,ACC0002601,CMP0000037,2026-02-03,6,SMS,EXPIRED,33383,2026-02-03,2026-02,False,False
TGT0033384,ACC0008953,CMP0000092,2026-06-29,5,WHATSAPP,CONTACTED,33384,2026-06-29,2026-06,False,False
TGT0033385,ACC0022135,CMP0000081,2026-07-30,3,WHATSAPP,QUEUED,33385,2026-07-30,2026-07,False,False
TGT0033386,ACC0013236,CMP0000061,2026-02-25,6,FIELD,CONTACTED,33386,2026-02-25,2026-02,False,False
TGT0033387,ACC0016816,CMP0000096,2026-04-17,7,VOICE,SKIPPED,33387,2026-04-17,2026-04,False,False
TGT0033388,ACC0003203,CMP0000008,2026-07-03,7,SMS,SKIPPED,33388,2026-07-03,2026-07,False,False
TGT0033389,ACC0024300,CMP0000077,2026-05-28,5,FIELD,SKIPPED,33389,2026-05-28,2026-05,False,False
TGT0033390,ACC0027942,CMP0000103,2026-05-05,10,WHATSAPP,CONTACTED,33390,2026-05-05,2026-05,False,False
TGT0033391,ACC0015242,CMP0000084,2026-04-26,9,SMS,CONTACTED,33391,2026-04-26,2026-04,False,False
TGT0033392,ACC0017322,CMP0000076,2026-05-23,2,SMS,CONTACTED,33392,2026-05-23,2026-05,False,False
TGT0033393,ACC0024868,CMP0000120,2026-04-26,5,SMS,CONTACTED,33393,2026-04-26,2026-04,False,False
TGT0033394,ACC0026168,CMP0000043,2026-01-16,2,VOICE,EXPIRED,33394,2026-01-16,2026-01,False,False
TGT0033395,ACC0013699,CMP0000094,2026-05-29,5,VOICE,EXPIRED,33395,2026-05-29,2026-05,False,False
TGT0033396,ACC0016978,CMP0000001,2026-06-05,5,VOICE,CONTACTED,33396,2026-06-05,2026-06,False,False
TGT0033397,ACC0027750,CMP0000064,2026-04-08,4,SMS,CONTACTED,33397,2026-04-08,2026-04,False,False
