account_id,borrower_id,loan_type,principal_amount,outstanding_amount,dpd,risk_segment,status,payment_count,total_payment_amount,recovered_account,total_calls,total_call_duration_sec,total_attempts,disposition_events,call_campaign_count,vendor_count,agent_count,targeting_events,targeting_campaigns,call_exposed,attempt_exposed,targeted_account
ACC0024607,BRW0006146,BNPL,363173.32,461222.43,30,LOW,PAID,1,58676.12,1,3,1862,4,1,3,3,3,6,6,1,1,1
ACC0024608,BRW0004789,PERSONAL,613013.48,225065.98,45,NPA,ACTIVE,1,52568.18,1,1,248,5,2,1,1,1,1,1,1,1,1
ACC0024609,BRW0009627,CREDIT_CARD,334831.58,678476.38,45,HIGH,PAID,0,0.0,0,1,547,4,2,1,1,1,0,0,1,1,0
ACC0024610,BRW0009589,CONSUMER,352085.87,108830.57,0,MEDIUM,CLOSED,1,111030.9,1,1,636,7,0,1,1,1,2,2,1,1,1
ACC0024611,BRW0007599,CREDIT_CARD,612650.74,668064.37,15,MEDIUM,ACTIVE,0,0.0,0,5,2038,4,3,4,4,5,2,2,1,1,1
ACC0024612,BRW0009908,PERSONAL,718941.3,256586.95,120,HIGH,CLOSED,0,0.0,0,1,756,5,0,1,1,1,1,1,1,1,1
ACC0024613,BRW0011658,BNPL,418799.19,463572.79,90,HIGH,ACTIVE,0,0.0,0,1,523,3,0,1,1,1,0,0,1,1,0
ACC0024614,BRW0001807,CONSUMER,754576.17,135020.8,15,MEDIUM,CLOSED,1,96828.52,1,2,280,3,0,2,2,1,0,0,1,1,0
ACC0024615,BRW0003609,BNPL,765386.39,271599.55,15,HIGH,ACTIVE,0,0.0,0,2,952,9,3,2,2,2,1,1,1,1,1
ACC0024616,BRW0003661,CREDIT_CARD,181374.25,427817.59,120,HIGH,PAID,0,0.0,0,2,1651,4,1,2,2,2,0,0,1,1,0
ACC0024617,BRW0005752,BNPL,324921.94,470245.22,0,NPA,WRITEOFF,0,0.0,0,1,148,3,0,1,1,1,3,3,1,1,1
ACC0024618,BRW0010514,AUTO,520306.85,186182.88,75,MEDIUM,PAID,2,197587.71000000002,1,4,2052,4,0,4,4,4,2,2,1,1,1
ACC0024619,BRW0006293,BNPL,455008.33,228124.39,90,NPA,CLOSED,1,143943.37,1,4,2933,3,0,4,4,4,1,1,1,1,1
ACC0024620,BRW0010956,CONSUMER,208094.58,666185.52,0,NPA,CLOSED,1,64166.88,1,4,1820,5,2,4,4,4,0,0,1,1,0
ACC0024621,BRW0007953,CONSUMER,448883.99,176334.27,45,MEDIUM,WRITEOFF,0,0.0,0,5,2111,9,3,5,5,4,2,2,1,1,1
ACC0024622,BRW0003794,BNPL,340311.11,113730.67,45,HIGH,WRITEOFF,3,188214.22,1,0,0,3,0,0,0,0,2,2,0,1,1
ACC0024623,BRW0004812,BNPL,59340.87,520036.54,120,LOW,ACTIVE,1,85990.93,1,5,3508,5,0,5,4,5,3,3,1,1,1
ACC0024624,BRW0009197,CREDIT_CARD,223160.68,441429.64,75,NPA,CLOSED,1,27942.29,1,3,1131,2,1,3,3,3,1,1,1,1,1
ACC0024625,BRW0003111,AUTO,750168.46,76980.71,30,HIGH,PAID,1,77600.28,0,3,1958,1,0,3,3,3,4,4,1,1,1
ACC0024626,BRW0002743,BNPL,404111.63,45955.52,5,HIGH,WRITEOFF,1,101844.87,1,3,1400,3,0,3,3,3,2,2,1,1,1
ACC0024627,BRW0006073,CREDIT_CARD,124738.21,283073.98,90,HIGH,PAID,1,103015.3,0,1,296,3,2,1,1,1,2,2,1,1,1
ACC0024628,BRW0008093,CONSUMER,338139.0,357582.59,15,HIGH,CLOSED,0,0.0,0,4,1911,7,0,4,3,4,5,5,1,1,1
ACC0024629,BRW0006159,CREDIT_CARD,578170.02,269310.05,30,NPA,ACTIVE,1,52422.61,1,4,1548,6,1,3,4,4,3,3,1,1,1
ACC0024630,BRW0002829,AUTO,610758.7,216276.32,120,HIGH,ACTIVE,1,146449.68,0,3,2265,6,1,3,2,3,0,0,1,1,0
ACC0024631,BRW0011617,BNPL,44805.78,540470.72,15,LOW,ACTIVE,2,136072.46,1,1,643,3,0,1,1,1,0,0,1,1,0
ACC0024632,BRW0007367,CONSUMER,787827.22,182311.84,0,LOW,WRITEOFF,3,224738.44,1,2,1073,4,3,2,2,2,1,1,1,1,1
ACC0024633,BRW0000623,PERSONAL,690567.92,534167.82,45,HIGH,ACTIVE,1,39668.93,0,5,2342,2,0,5,4,5,2,2,1,1,1
ACC0024634,BRW0000526,AUTO,461036.1,506355.94,90,MEDIUM,ACTIVE,0,0.0,0,4,1322,3,1,4,4,4,2,2,1,1,1
ACC0024635,BRW0009242,AUTO,478647.25,69848.07,75,MEDIUM,CLOSED,1,79838.89,0,4,2092,6,1,4,3,4,1,1,1,1,1
ACC0024636,BRW0006122,AUTO,746849.41,258839.6,0,NPA,WRITEOFF,0,0.0,0,4,1992,6,1,4,4,3,3,3,1,1,1
ACC0024637,BRW0006681,CONSUMER,439469.63,267259.95,60,NPA,PAID,1,20184.97,1,2,820,8,2,2,1,2,3,3,1,1,1
ACC0024638,BRW0007082,PERSONAL,516462.53,66306.95,60,NPA,WRITEOFF,2,179429.19,0,3,1596,1,0,2,3,3,1,1,1,1,1
ACC0024639,BRW0002126,AUTO,412428.91,80000.81,90,NPA,WRITEOFF,1,4028.51,0,2,468,3,1,2,2,2,1,1,1,1,1
ACC0024640,BRW0011842,PERSONAL,142726.5,57765.9,60,NPA,WRITEOFF,2,176075.3,1,5,1113,3,0,5,4,5,1,1,1,1,1
ACC0024641,BRW0001693,BNPL,735407.0,269953.98,75,LOW,CLOSED,1,117816.45,1,0,0,5,2,0,0,0,1,1,0,1,1
ACC0024642,BRW0006011,CONSUMER,97282.19,148376.19,75,MEDIUM,PAID,1,56641.06,1,2,1503,3,1,2,2,2,2,2,1,1,1
ACC0024643,BRW0008239,AUTO,707734.32,190770.29,60,NPA,WRITEOFF,0,0.0,0,1,768,2,1,1,1,1,0,0,1,1,0
ACC0024644,BRW0006592,BNPL,14203.82,303616.93,90,HIGH,WRITEOFF,1,50842.64,1,3,1394,4,1,3,3,3,2,2,1,1,1
ACC0024645,BRW0009125,AUTO,487289.88,475050.46,15,HIGH,CLOSED,0,0.0,0,3,287,4,1,3,3,3,3,2,1,1,1
ACC0024646,BRW0006990,PERSONAL,380318.3,219428.32,15,NPA,CLOSED,0,0.0,0,4,2357,4,1,4,4,3,0,0,1,1,0
ACC0024647,BRW0004934,CONSUMER,386418.19,632799.33,1,MEDIUM,CLOSED,0,0.0,0,4,1488,5,2,4,2,3,0,0,1,1,0
ACC0024648,BRW0002330,CONSUMER,596691.62,633107.65,90,MEDIUM,ACTIVE,0,0.0,0,2,788,2,1,2,2,2,2,2,1,1,1
ACC0024649,BRW0007124,CREDIT_CARD,315344.51,488416.81,60,HIGH,WRITEOFF,0,0.0,0,6,2214,6,1,6,6,6,3,3,1,1,1
ACC0024650,BRW0006769,CREDIT_CARD,400741.73,560705.71,60,HIGH,WRITEOFF,2,79054.29,1,1,488,6,2,1,1,1,0,0,1,1,0
ACC0024651,BRW0010070,CONSUMER,355003.27,100493.62,5,HIGH,WRITEOFF,0,0.0,0,6,2347,7,0,6,5,5,3,3,1,1,1
ACC0024652,BRW0007444,PERSONAL,487772.36,320369.05,45,HIGH,WRITEOFF,0,0.0,0,2,813,3,0,2,2,2,1,1,1,1,1
ACC0024653,BRW0002236,PERSONAL,583867.14,435837.03,1,HIGH,PAID,1,132783.71,0,3,923,5,1,3,3,3,0,0,1,1,0
ACC0024654,BRW0008167,BNPL,494754.31,68973.25,30,LOW,WRITEOFF,1,14813.5,1,4,1754,6,1,4,3,4,0,0,1,1,0
ACC0024655,BRW0004973,BNPL,20522.32,6077.8,1,NPA,PAID,0,0.0,0,3,1459,3,1,2,3,2,1,1,1,1,1
ACC0024656,BRW0010027,CREDIT_CARD,250824.7,259372.34,180,MEDIUM,ACTIVE,0,0.0,0,1,638,3,1,1,1,1,1,1,1,1,1
ACC0024657,BRW0004116,PERSONAL,331323.78,145138.35,75,HIGH,PAID,2,180428.96000000002,1,2,396,6,1,2,2,2,0,0,1,1,0
ACC0024658,BRW0003087,BNPL,296298.55,571891.1,5,LOW,PAID,1,101561.91,1,3,1589,5,4,3,3,3,0,0,1,1,0
ACC0024659,BRW0007707,PERSONAL,95875.96,405674.32,5,HIGH,WRITEOFF,1,67706.86,1,2,897,3,1,2,2,2,2,2,1,1,1
ACC0024660,BRW0002315,CONSUMER,58218.91,486514.7,30,NPA,CLOSED,0,0.0,0,1,80,3,0,1,1,1,1,1,1,1,1
ACC0024661,BRW0011770,CREDIT_CARD,200708.35,281068.61,120,LOW,CLOSED,0,0.0,0,2,559,9,0,2,2,2,0,0,1,1,0
ACC0024662,BRW0007924,CREDIT_CARD,469161.58,641654.93,5,LOW,PAID,1,27778.91,1,3,830,3,1,3,3,3,0,0,1,1,0
ACC0024663,BRW0002451,AUTO,130814.86,221265.06,15,NPA,CLOSED,3,269082.15,1,1,114,3,1,1,1,1,3,3,1,1,1
ACC0024664,BRW0004113,CONSUMER,218457.06,297845.71,90,LOW,PAID,2,125121.88,1,6,3169,5,1,5,4,6,3,3,1,1,1
ACC0024665,BRW0002729,BNPL,732174.54,82323.84,30,NPA,ACTIVE,1,148182.52,1,3,1523,4,1,3,2,3,0,0,1,1,0
ACC0024666,BRW0007844,CREDIT_CARD,573908.32,628588.79,45,LOW,CLOSED,0,0.0,0,4,2213,4,0,4,4,4,4,4,1,1,1
ACC0024667,BRW0005975,CREDIT_CARD,89120.51,604180.71,75,MEDIUM,ACTIVE,0,0.0,0,2,981,3,1,2,2,2,2,2,1,1,1
ACC0024668,BRW0005684,CREDIT_CARD,259793.79,57561.16,120,MEDIUM,ACTIVE,2,276618.83,1,1,7,6,3,1,1,1,1,1,1,1,1
ACC0024669,BRW0009062,PERSONAL,772753.62,113948.07,15,MEDIUM,CLOSED,3,162669.82,1,4,1868,3,0,4,4,4,0,0,1,1,0
ACC0024670,BRW0010843,PERSONAL,226547.44,613619.9,60,NPA,PAID,1,129900.44,1,2,473,4,1,2,2,2,1,1,1,1,1
ACC0024671,BRW0005038,PERSONAL,118499.45,574513.17,0,LOW,ACTIVE,0,0.0,0,1,83,4,1,1,1,1,2,2,1,1,1
ACC0024672,BRW0004820,CONSUMER,308633.34,262472.61,90,LOW,WRITEOFF,1,147697.39,0,2,1116,2,2,2,2,2,0,0,1,1,0
ACC0024673,BRW0008647,PERSONAL,136066.69,17718.8,1,HIGH,PAID,0,0.0,0,3,1611,5,1,3,3,3,2,2,1,1,1
ACC0024674,BRW0006032,PERSONAL,517574.88,333166.56,0,NPA,ACTIVE,3,197765.84,1,4,2169,4,2,4,4,4,2,2,1,1,1
ACC0024675,,BNPL,242400.78,499331.46,5,HIGH,CLOSED,1,94583.95,1,2,1091,2,3,2,2,2,0,0,1,1,0
ACC0024676,BRW0005763,PERSONAL,67422.4,367947.77,5,NPA,PAID,3,343411.63,1,2,1310,1,1,2,2,2,0,0,1,1,0
ACC0024677,BRW0002034,CREDIT_CARD,791289.96,259198.36,45,NPA,CLOSED,2,194918.99,1,2,565,4,1,2,2,2,0,0,1,1,0
ACC0024678,BRW0005535,AUTO,40423.13,240796.82,60,MEDIUM,WRITEOFF,1,3028.27,1,0,0,5,1,0,0,0,3,2,0,1,1
ACC0024679,BRW0000242,CONSUMER,121268.52,257923.54,15,HIGH,ACTIVE,2,196047.49,1,4,2612,2,1,4,3,4,0,0,1,1,0
ACC0024680,BRW0011599,CONSUMER,33164.71,634848.27,90,NPA,ACTIVE,0,0.0,0,3,2028,2,1,3,2,3,3,3,1,1,1
ACC0024681,BRW0004705,PERSONAL,36525.28,569430.58,180,MEDIUM,ACTIVE,0,0.0,0,3,1296,5,0,3,2,3,1,1,1,1,1
ACC0024682,BRW0002929,PERSONAL,496093.33,686997.97,120,LOW,PAID,0,0.0,0,4,773,4,0,4,4,4,2,2,1,1,1
ACC0024683,BRW0007926,PERSONAL,283033.93,199021.28,180,LOW,PAID,1,5813.3,1,3,987,2,0,3,3,3,3,3,1,1,1
ACC0024684,BRW0006426,CONSUMER,385000.92,492428.74,30,MEDIUM,ACTIVE,0,0.0,0,5,1832,4,4,5,4,5,1,1,1,1,1
ACC0024685,BRW0008544,AUTO,558525.64,243074.03,15,HIGH,PAID,2,179711.8,1,7,3451,4,1,7,6,7,2,2,1,1,1
ACC0024686,BRW0011442,AUTO,511838.65,583955.91,90,NPA,CLOSED,0,0.0,0,3,1425,6,2,3,3,3,1,1,1,1,1
ACC0024687,BRW0010690,CREDIT_CARD,701403.08,60125.64,30,NPA,WRITEOFF,0,0.0,0,6,3344,5,1,6,4,6,1,1,1,1,1
ACC0024688,BRW0005501,AUTO,67479.0,208514.62,60,NPA,ACTIVE,0,0.0,0,3,1601,2,1,3,3,3,0,0,1,1,0
ACC0024689,BRW0002410,BNPL,679257.8,614843.98,0,MEDIUM,CLOSED,1,12916.43,1,1,3,6,2,1,1,0,1,1,1,1,1
ACC0024690,BRW0007516,CREDIT_CARD,495505.33,169176.9,1,HIGH,PAID,1,71426.47,1,2,1130,3,3,2,2,2,2,2,1,1,1
ACC0024691,BRW0005022,PERSONAL,464976.61,523496.06,180,NPA,ACTIVE,1,109878.4,1,5,1597,7,4,5,5,5,3,3,1,1,1
ACC0024692,BRW0008579,CONSUMER,122652.9,631429.36,120,HIGH,ACTIVE,4,372096.91000000003,1,3,987,4,0,3,3,3,0,0,1,1,0
ACC0024693,BRW0002820,CREDIT_CARD,289191.46,589012.06,60,HIGH,ACTIVE,0,0.0,0,4,1871,4,2,4,4,4,1,1,1,1,1
ACC0024694,BRW0006435,CONSUMER,478041.38,483770.92,45,HIGH,ACTIVE,2,80725.18000000001,1,4,2263,2,0,4,4,4,1,1,1,1,1
ACC0024695,BRW0005506,CREDIT_CARD,478470.81,224807.31,0,LOW,CLOSED,1,8854.48,1,3,1162,4,2,3,3,3,1,1,1,1,1
ACC0024696,BRW0011284,PERSONAL,542467.18,615531.48,1,NPA,WRITEOFF,2,173805.04,1,4,2160,8,2,4,4,4,1,1,1,1,1
ACC0024697,BRW0010220,PERSONAL,108375.62,647190.75,45,LOW,PAID,0,0.0,0,2,1163,2,1,2,2,2,0,0,1,1,0
ACC0024698,BRW0000532,CREDIT_CARD,41261.73,355535.2,5,HIGH,PAID,0,0.0,0,4,1251,4,1,4,4,3,3,3,1,1,1
ACC0024699,BRW0000594,BNPL,329396.16,419332.98,30,MEDIUM,WRITEOFF,0,0.0,0,4,1683,3,1,4,4,4,0,0,1,1,0
ACC0024700,BRW0011340,BNPL,782345.63,204663.51,1,MEDIUM,WRITEOFF,2,51447.78,1,7,3580,2,0,7,5,7,2,2,1,1,1
ACC0024701,BRW0009834,AUTO,290807.83,642122.54,0,MEDIUM,WRITEOFF,2,133200.02,1,0,0,6,0,0,0,0,1,1,0,1,1
ACC0024702,BRW0003914,PERSONAL,411881.58,111577.86,60,LOW,CLOSED,2,121077.47,1,0,0,4,1,0,0,0,1,1,0,1,1
ACC0024703,BRW0008472,AUTO,299181.3,18624.5,45,MEDIUM,ACTIVE,0,0.0,0,2,577,2,1,2,2,2,1,1,1,1,1
ACC0024704,BRW0001178,CONSUMER,764764.6,361983.91,30,NPA,ACTIVE,0,0.0,0,1,867,4,0,1,1,1,2,2,1,1,1
ACC0024705,BRW0006769,PERSONAL,566845.05,626480.71,45,LOW,CLOSED,0,0.0,0,3,1607,3,1,3,3,3,2,2,1,1,1
ACC0024706,BRW0011189,AUTO,104614.49,202105.89,180,NPA,ACTIVE,0,0.0,0,2,1087,5,1,2,2,2,2,2,1,1,1
ACC0024707,BRW0008739,CREDIT_CARD,202792.68,20283.95,180,NPA,CLOSED,0,0.0,0,4,1315,3,0,4,4,4,2,2,1,1,1
ACC0024708,BRW0011662,AUTO,774138.63,214940.66,30,MEDIUM,ACTIVE,0,0.0,0,4,2087,5,3,4,4,4,0,0,1,1,0
ACC0024709,BRW0003453,AUTO,356366.88,579632.32,5,LOW,PAID,2,106119.44,1,1,387,5,2,1,1,1,0,0,1,1,0
ACC0024710,BRW0001145,PERSONAL,414701.43,118713.96,30,LOW,WRITEOFF,1,106952.37,0,5,2568,4,2,3,3,5,1,1,1,1,1
ACC0024711,BRW0010118,AUTO,249286.84,11410.66,15,MEDIUM,WRITEOFF,0,0.0,0,4,1719,5,2,4,4,4,3,3,1,1,1
ACC0024712,BRW0008326,BNPL,18972.64,671964.08,0,LOW,CLOSED,0,0.0,0,0,0,3,1,0,0,0,1,1,0,1,1
ACC0024713,BRW0007184,CONSUMER,351068.18,75455.74,120,LOW,ACTIVE,0,0.0,0,0,0,4,1,0,0,0,0,0,0,1,0
ACC0024714,BRW0011132,AUTO,69409.67,491732.77,45,LOW,PAID,0,0.0,0,4,1783,3,1,4,4,4,0,0,1,1,0
ACC0024715,BRW0005567,PERSONAL,717192.71,51668.6,180,LOW,CLOSED,1,94057.76,0,4,1682,3,2,4,4,4,2,2,1,1,1
ACC0024716,BRW0001705,AUTO,459507.89,299575.52,45,NPA,ACTIVE,0,0.0,0,1,870,2,1,1,1,1,1,1,1,1,1
ACC0024717,BRW0003521,CONSUMER,660290.72,511616.79,1,NPA,ACTIVE,1,132987.1,1,1,190,2,3,1,1,1,0,0,1,1,0
ACC0024718,BRW0000962,AUTO,637374.27,164534.54,75,HIGH,ACTIVE,2,175843.11,1,3,939,4,3,3,2,3,3,3,1,1,1
ACC0024719,BRW0003494,AUTO,260291.48,344745.79,15,HIGH,CLOSED,0,0.0,0,2,795,4,0,2,2,2,2,2,1,1,1
ACC0024720,BRW0003354,CONSUMER,279146.89,551665.28,30,MEDIUM,WRITEOFF,0,0.0,0,1,856,6,1,1,1,1,2,2,1,1,1
ACC0024721,BRW0002312,CREDIT_CARD,603613.26,393511.91,15,MEDIUM,PAID,1,60334.84,1,3,1425,6,0,3,3,3,2,2,1,1,1
ACC0024722,BRW0007885,BNPL,486318.93,422818.77,180,MEDIUM,PAID,1,30254.85,1,3,1400,2,0,3,3,3,2,2,1,1,1
ACC0024723,BRW0011033,CREDIT_CARD,750256.66,412294.27,5,NPA,WRITEOFF,0,0.0,0,2,699,1,2,2,2,2,0,0,1,1,0
ACC0024724,BRW0001715,CONSUMER,212604.89,518615.94,120,NPA,PAID,1,120483.83,1,4,1513,4,1,4,4,4,1,1,1,1,1
ACC0024725,BRW0002171,AUTO,126558.21,353568.76,90,MEDIUM,CLOSED,2,7468.42,1,3,974,8,0,3,3,3,4,4,1,1,1
ACC0024726,BRW0003932,CREDIT_CARD,554882.38,136766.74,120,MEDIUM,ACTIVE,1,16300.47,1,4,1856,5,1,4,3,4,2,2,1,1,1
ACC0024727,BRW0007636,CONSUMER,544861.97,516051.44,180,LOW,CLOSED,0,0.0,0,0,0,2,1,0,0,0,1,1,0,1,1
ACC0024728,BRW0003547,CONSUMER,70631.88,223840.62,180,LOW,PAID,2,151644.25999999998,1,2,1278,6,1,2,2,2,1,1,1,1,1
ACC0024729,BRW0005747,BNPL,188593.99,374769.42,1,HIGH,CLOSED,0,0.0,0,2,1319,5,2,2,2,2,5,5,1,1,1
ACC0024730,BRW0002902,BNPL,213510.57,419428.58,90,HIGH,WRITEOFF,1,53891.12,1,4,2158,5,0,4,4,4,1,1,1,1,1
ACC0024731,BRW0011630,PERSONAL,147645.4,193201.57,1,NPA,ACTIVE,1,134367.74,0,1,215,1,1,1,1,1,2,2,1,1,1
ACC0024732,BRW0007176,CREDIT_CARD,780763.69,529086.27,30,MEDIUM,ACTIVE,2,109035.08,1,2,639,3,0,2,2,2,0,0,1,1,0
ACC0024733,BRW0009278,CREDIT_CARD,360207.14,127288.89,15,NPA,CLOSED,0,0.0,0,2,937,4,1,2,2,2,3,3,1,1,1
ACC0024734,BRW0004257,BNPL,153139.7,562965.92,120,LOW,CLOSED,0,0.0,0,1,591,2,0,1,1,1,2,2,1,1,1
ACC0024735,BRW0002378,CREDIT_CARD,143455.89,67695.29,5,LOW,PAID,0,0.0,0,1,93,4,0,1,1,1,2,2,1,1,1
ACC0024736,,AUTO,636933.15,291190.75,90,MEDIUM,WRITEOFF,1,4571.31,0,0,0,7,1,0,0,0,3,3,0,1,1
ACC0024737,BRW0001421,BNPL,787726.92,121305.55,1,MEDIUM,CLOSED,0,0.0,0,1,302,3,1,1,1,1,1,1,1,1,1
ACC0024738,BRW0001238,AUTO,712538.19,404996.02,15,HIGH,WRITEOFF,0,0.0,0,2,484,6,0,2,2,2,0,0,1,1,0
ACC0024739,BRW0006239,AUTO,439124.37,4562.4,0,LOW,PAID,0,0.0,0,3,1800,5,1,3,2,3,2,2,1,1,1
ACC0024740,BRW0011059,AUTO,265132.94,62884.21,120,LOW,ACTIVE,1,109201.84,1,2,621,6,2,2,2,2,4,4,1,1,1
ACC0024741,BRW0008378,AUTO,340681.19,342311.84,5,MEDIUM,PAID,0,0.0,0,3,1830,2,2,3,3,3,0,0,1,1,0
ACC0024742,BRW0011365,AUTO,537505.37,311397.93,180,NPA,CLOSED,0,0.0,0,3,1457,2,0,3,3,3,0,0,1,1,0
ACC0024743,BRW0001566,AUTO,68463.2,627428.51,75,HIGH,WRITEOFF,0,0.0,0,0,0,4,1,0,0,0,2,2,0,1,1
ACC0024744,BRW0006530,CREDIT_CARD,528234.86,47555.52,90,LOW,WRITEOFF,1,105988.09,1,2,1326,2,1,2,2,2,4,4,1,1,1
ACC0024745,BRW0010263,CONSUMER,610619.01,285680.17,15,MEDIUM,CLOSED,0,0.0,0,3,1327,4,0,3,3,3,1,1,1,1,1
ACC0024746,BRW0009189,CREDIT_CARD,509417.12,474567.43,30,NPA,CLOSED,2,99614.64,1,4,1793,2,0,4,4,4,0,0,1,1,0
ACC0024747,BRW0004196,BNPL,310879.96,690065.98,30,HIGH,PAID,0,0.0,0,2,835,2,1,2,2,2,1,1,1,1,1
ACC0024748,BRW0010483,BNPL,775764.89,297557.63,180,HIGH,ACTIVE,0,0.0,0,2,1353,5,2,2,2,2,3,3,1,1,1
ACC0024749,BRW0007662,CREDIT_CARD,435603.66,5116.72,180,NPA,CLOSED,0,0.0,0,4,1908,5,2,4,4,4,2,2,1,1,1
ACC0024750,BRW0000207,PERSONAL,439204.38,162795.21,30,LOW,CLOSED,3,256172.33000000002,1,4,964,3,1,4,4,4,0,0,1,1,0
ACC0024751,BRW0000546,PERSONAL,631955.93,132957.6,60,LOW,PAID,0,0.0,0,2,1197,2,1,2,2,2,0,0,1,1,0
ACC0024752,BRW0001329,BNPL,435039.91,381150.34,30,LOW,WRITEOFF,0,0.0,0,3,1067,1,1,3,3,3,3,3,1,1,1
ACC0024753,BRW0003363,AUTO,377519.16,113992.36,15,LOW,ACTIVE,1,29669.91,0,3,507,4,0,3,3,3,2,2,1,1,1
ACC0024754,BRW0009168,BNPL,186804.89,478401.25,75,NPA,WRITEOFF,1,147477.45,1,6,1620,8,0,6,4,6,2,2,1,1,1
ACC0024755,BRW0002015,BNPL,643952.29,39220.66,90,LOW,ACTIVE,0,0.0,0,0,0,3,2,0,0,0,1,1,0,1,1
ACC0024756,BRW0009348,CREDIT_CARD,519041.44,167084.52,90,LOW,WRITEOFF,1,63689.4,1,0,0,13,1,0,0,0,1,1,0,1,1
ACC0024757,,PERSONAL,769091.32,58080.83,0,MEDIUM,ACTIVE,1,140929.16,1,2,667,6,0,2,2,2,4,4,1,1,1
ACC0024758,BRW0009688,CREDIT_CARD,324553.87,545797.54,1,HIGH,ACTIVE,1,90125.46,0,2,1268,5,1,2,2,2,1,1,1,1,1
ACC0024759,BRW0002638,PERSONAL,106532.8,199380.37,180,HIGH,ACTIVE,2,215243.0,1,3,996,2,0,3,3,3,2,2,1,1,1
ACC0024760,BRW0000956,AUTO,34213.29,125021.89,60,MEDIUM,ACTIVE,2,226936.88,1,1,462,3,3,1,1,1,1,1,1,1,1
ACC0024761,BRW0002799,PERSONAL,529207.66,660567.68,45,LOW,PAID,1,64325.67,1,4,1321,5,1,3,3,4,2,2,1,1,1
ACC0024762,BRW0003335,AUTO,103541.41,277322.63,30,HIGH,CLOSED,3,237950.4,0,0,0,2,0,0,0,0,2,2,0,1,1
ACC0024763,BRW0004670,PERSONAL,675681.18,323692.72,30,LOW,CLOSED,0,0.0,0,3,1458,2,1,3,3,3,0,0,1,1,0
ACC0024764,BRW0001790,CONSUMER,570680.41,664316.07,120,HIGH,PAID,1,110543.67,0,4,642,7,1,4,3,4,1,1,1,1,1
ACC0024765,BRW0010643,CONSUMER,660796.35,238882.63,0,HIGH,ACTIVE,0,0.0,0,4,1469,5,1,4,4,4,2,2,1,1,1
ACC0024766,BRW0005225,CONSUMER,748264.84,211393.09,45,LOW,PAID,0,0.0,0,3,1406,1,1,3,3,3,2,2,1,1,1
ACC0024767,BRW0001245,AUTO,11035.44,83737.75,180,MEDIUM,PAID,2,59012.03,1,3,2017,1,3,3,2,3,2,2,1,1,1
ACC0024768,BRW0010584,PERSONAL,646993.01,26861.58,45,HIGH,WRITEOFF,0,0.0,0,1,827,2,1,1,1,1,0,0,1,1,0
ACC0024769,BRW0005948,CREDIT_CARD,710560.75,265691.7,60,NPA,ACTIVE,2,213682.26,1,4,2079,3,0,4,4,4,0,0,1,1,0
ACC0024770,BRW0003338,CONSUMER,660484.91,414574.25,0,NPA,CLOSED,0,0.0,0,3,1093,7,0,3,3,3,1,1,1,1,1
ACC0024771,BRW0008707,BNPL,161941.24,455834.93,75,LOW,WRITEOFF,2,105667.82,1,2,1234,2,2,2,2,2,2,2,1,1,1
ACC0024772,BRW0007884,BNPL,350638.34,178110.46,1,NPA,WRITEOFF,1,18931.58,1,2,1299,6,1,2,2,2,1,1,1,1,1
ACC0024773,BRW0006510,PERSONAL,608698.6,374452.7,45,NPA,PAID,1,115412.54,1,5,1646,8,2,5,3,3,2,2,1,1,1
ACC0024774,BRW0007991,CREDIT_CARD,752788.08,656264.83,90,MEDIUM,ACTIVE,2,136367.7,1,4,2068,3,0,4,3,3,3,3,1,1,1
ACC0024775,BRW0009549,PERSONAL,14315.94,49902.99,120,MEDIUM,PAID,1,99503.17,1,4,1955,3,2,4,4,4,4,4,1,1,1
ACC0024776,BRW0004499,BNPL,383196.34,9509.32,180,LOW,CLOSED,0,0.0,0,6,2525,2,0,6,6,6,3,3,1,1,1
ACC0024777,BRW0007701,AUTO,705191.08,454170.59,30,MEDIUM,PAID,1,90821.92,1,4,1914,0,1,4,3,3,1,1,1,0,1
ACC0024778,,AUTO,481737.08,265563.59,75,LOW,ACTIVE,1,35987.5,1,8,2609,4,1,8,6,8,2,2,1,1,1
ACC0024779,BRW0002182,PERSONAL,240876.46,571131.56,30,LOW,WRITEOFF,2,134345.27000000002,0,4,1296,6,1,4,4,4,2,2,1,1,1
ACC0024780,BRW0000816,PERSONAL,594737.05,665690.83,75,MEDIUM,WRITEOFF,1,81516.19,1,4,1975,6,1,4,4,4,3,3,1,1,1
ACC0024781,BRW0002359,CONSUMER,250874.34,486810.62,60,NPA,ACTIVE,0,0.0,0,4,1891,1,3,4,3,4,0,0,1,1,0
ACC0024782,BRW0009593,AUTO,108704.11,460071.93,75,MEDIUM,WRITEOFF,1,3044.74,1,3,1967,2,5,3,2,3,1,1,1,1,1
ACC0024783,BRW0003470,CREDIT_CARD,715369.08,562984.87,5,NPA,CLOSED,2,133748.46000000002,1,2,1274,6,0,2,2,2,2,2,1,1,1
ACC0024784,BRW0010719,PERSONAL,78918.65,587896.15,45,MEDIUM,CLOSED,1,115255.0,1,3,1057,7,1,3,2,3,1,1,1,1,1
ACC0024785,BRW0002739,CREDIT_CARD,84989.64,437232.58,1,HIGH,PAID,0,0.0,0,4,2656,0,1,4,3,4,0,0,1,0,0
